gen,best,mean,std
0,21.2699,-3.220908,5.856108
1,94.852506,29.0348,22.078272
2,94.918596,30.523957,20.195352
3,94.918596,27.309553,23.181422
4,94.918596,26.50515,23.534212
5,94.918596,26.493784,21.666002
6,94.918596,30.371378,19.671288
7,94.918596,27.306553,21.239274
8,94.918596,27.132955,22.180504
9,94.918596,26.499534,20.872906
10,94.918596,28.554249,20.608922
11,94.918596,31.96499,18.666488
12,94.918596,35.026396,18.262597
13,94.918596,35.843605,18.408381
14,94.918596,38.19357,18.515576
15,94.918596,40.530398,16.794391
16,94.918596,42.422811,15.97295
17,94.918596,42.514969,16.237738
18,94.918596,43.146455,15.500682
19,94.918596,44.859262,13.809092
20,94.918596,46.391856,9.848675
21,94.918596,46.483291,8.780091
22,94.918596,45.851269,11.13969
23,94.918596,47.667963,9.23651
24,94.918596,46.495129,11.97558
25,94.918596,43.146759,15.182499
26,94.918596,45.393874,11.863209
27,94.918596,45.033882,12.876963
28,94.918596,46.479081,9.837915
29,94.918596,46.387938,9.174032
30,94.918596,45.042224,12.547226
31,94.918596,45.405541,12.10533
32,94.918596,45.314228,12.960814
33,94.918596,45.314718,12.446627
34,94.918596,45.585068,12.475053
35,94.918596,46.860377,11.885478
36,94.918596,46.665632,8.245094
37,94.918596,46.934899,8.045119
38,94.918596,46.574489,10.967275
39,94.918596,44.501214,13.278264
40,94.918596,42.344821,16.396186
41,94.918596,43.782077,14.070294
42,94.918596,45.1303,12.276375
43,94.918596,46.120383,10.160838
44,94.918596,44.866697,13.126348
45,94.943754,-1.063426,15.318493
46,94.943754,4.392673,20.483273
47,94.943754,7.708036,21.523894
48,94.943754,16.842319,23.398212
49,94.943754,24.27274,21.789933
