gen,best,mean,std
0,3.247427,-5.766378,0.91241
1,48.174,-5.257481,5.370697
2,94.852506,12.212043,23.196573
3,94.852506,21.739417,23.41563
4,94.918596,30.378329,20.646205
5,94.918596,32.616021,18.563025
6,94.918596,35.043878,17.605376
7,94.918596,35.497423,17.297957
8,94.918596,39.370118,13.303075
9,94.918596,40.373839,15.522183
10,94.918596,39.274275,15.502595
11,94.918596,41.953548,12.602147
12,94.918596,43.482424,11.89376
13,94.918596,42.499288,12.362516
14,94.918596,41.781476,13.295417
15,94.918596,43.752925,10.739923
16,94.918596,44.554351,9.909042
17,94.918596,45.893213,8.537183
18,94.918596,47.235497,6.101434
19,94.918596,47.502933,5.79862
20,94.918596,47.597492,6.655001
21,94.918596,48.32787,7.134223
22,94.918596,47.679558,5.390256
23,94.918596,47.499045,6.333473
24,94.918596,47.857816,5.249148
25,94.918596,47.769095,5.467608
26,94.918596,47.770495,5.607554
27,94.918596,48.128873,5.634457
28,94.918596,48.401956,6.245863
29,94.918596,48.139084,6.806466
30,94.918596,47.950274,5.770477
31,94.918596,47.678294,5.676705
32,94.918596,47.769803,5.60731
33,94.918596,47.856969,5.398526
34,94.918596,47.501527,5.934086
35,94.918596,47.858294,5.821265
36,94.918596,47.769522,5.885552
37,94.918596,47.949522,5.466381
38,94.918596,48.303167,4.850438
39,94.918596,48.213736,4.936634
40,94.918596,47.857437,5.397594
41,94.918596,47.500857,5.800796
42,94.918596,47.145532,6.281999
43,94.918596,47.321995,6.050379
44,94.918596,47.585929,6.416587
45,94.918596,47.586795,6.416651
46,94.918596,47.588345,6.885357
47,94.918596,47.682301,5.807929
48,94.918596,47.950339,5.607312
49,94.918596,47.859969,5.677943
