gen,best,mean,std
0,66.011039,-1.325236,9.802054
1,90.074024,-0.563448,12.824289
2,90.074024,1.362616,17.185883
3,90.074024,4.597775,21.849259
4,90.806695,12.074557,29.564031
5,91.941683,51.106116,36.275304
6,91.941683,67.345331,28.697123
7,91.946695,76.599106,21.752758
8,91.946695,83.461272,15.26118
9,91.946695,85.679612,11.459438
10,91.946695,86.806757,6.829099
11,92.006695,87.291365,8.202573
12,92.006695,88.177287,4.639459
13,92.006695,88.202404,4.643164
14,92.006695,88.852194,0.837774
15,92.006695,88.843367,0.799538
16,92.006695,88.638974,2.361861
17,92.231732,85.246332,9.799034
18,92.286794,85.625707,9.397413
19,92.286794,85.495117,10.103978
20,92.291732,85.805134,9.756489
21,92.346794,86.622881,6.798044
22,92.346794,79.918486,19.428759
23,92.346794,82.609575,14.051401
24,92.346794,81.020602,16.882088
25,92.346794,80.46569,17.493407
26,92.346794,77.264818,21.231369
27,92.346794,78.650327,20.220433
28,92.346794,81.393399,17.758359
29,92.346794,81.891828,16.441358
30,92.346794,78.408027,20.618459
31,92.346794,77.594339,21.508551
32,92.346794,77.165536,21.259843
33,92.346794,77.30091,20.116077
34,92.346794,74.900367,21.827559
35,92.346794,77.03248,21.073179
36,92.346794,77.342385,21.089756
37,92.346794,75.014668,23.036684
38,92.346794,76.790425,21.978389
39,92.346794,73.781045,23.004371
40,92.346794,73.894097,22.688549
41,92.346794,76.752425,20.992025
42,92.346794,76.832904,21.205647
43,92.346794,77.13984,21.097369
44,92.346794,78.97018,19.16444
45,92.346794,76.814303,21.17549
46,92.346794,80.035309,17.229322
47,92.346794,77.918273,20.210056
48,92.346794,74.463807,22.523865
49,92.346794,75.104864,20.80314
