gen,best,mean,std
0,88.141921,17.043068,30.471787
1,92.31289,24.738376,33.741346
2,94.089365,27.885363,32.036288
3,94.089365,36.434123,30.898521
4,94.089365,41.145856,29.951475
5,94.089365,45.337173,29.288671
6,94.089365,54.556329,25.413503
7,94.089365,61.097318,22.485415
8,94.089365,67.22187,18.734773
9,94.089365,70.803711,16.17183
10,94.089365,72.066281,12.81577
11,94.089365,72.60101,12.347427
12,94.089365,72.062565,14.067471
13,94.089365,71.97414,14.077174
14,94.089365,73.507591,10.541139
15,94.089365,74.652426,6.78975
16,94.089365,74.466542,6.89447
17,94.089365,74.648921,7.47307
18,94.089365,75.368953,2.093463
19,94.089365,75.463638,1.872111
20,94.089365,74.561286,8.339094
21,94.089365,74.556047,8.338644
22,94.089365,75.461314,1.87219
23,94.089365,75.461314,1.87219
24,94.089365,75.461314,1.87219
25,94.089365,75.369155,2.092993
26,94.089365,75.461314,1.87219
27,94.089365,75.369155,2.092993
28,94.089365,75.279155,2.280307
29,94.089365,75.279155,2.280307
30,94.089365,75.279155,2.280307
31,94.089365,74.73909,6.618368
32,94.089365,75.279286,2.279789
33,94.089365,75.278532,2.294754
34,94.089365,75.275601,2.294572
35,94.089365,74.681502,8.000071
36,94.089365,74.05147,10.126834
37,94.089365,73.689044,11.005041
38,94.089365,74.376645,7.928192
39,94.089365,75.46112,1.87221
40,94.089365,75.461217,1.8722
41,94.089365,74.83112,6.560115
42,94.089365,74.827918,6.559981
43,94.089365,74.831153,6.560117
44,94.089365,73.931415,10.383731
45,94.089365,74.651479,8.290803
46,94.089365,75.461249,1.872196
47,94.089365,75.461249,1.872196
48,94.089365,74.50134,8.185291
49,94.089365,74.32027,8.745705
