gen,best,mean,std
0,39.179917,-2.904099,8.617619
1,48.018586,-2.869325,8.787467
2,94.852506,0.280523,13.979164
3,94.852506,2.019627,15.300129
4,94.918596,5.805754,18.625504
5,94.918596,10.028003,18.746981
6,94.918596,14.623405,19.28979
7,94.918596,17.535455,19.918608
8,94.918596,19.500083,20.064916
9,94.918596,24.026003,19.468065
10,94.918596,24.913256,19.470646
11,94.918596,27.240477,18.434018
12,94.918596,27.549153,17.910548
13,94.918596,28.17322,17.074131
14,94.918596,29.837268,16.504599
15,94.918596,30.503819,16.382022
16,94.918596,30.149677,15.7502
17,94.918596,30.113793,16.026751
18,94.918596,31.95049,14.614447
19,94.918596,32.405987,13.82436
20,94.918596,32.644269,13.78156
21,94.918596,32.680117,13.352914
22,94.918596,31.702295,14.555182
23,94.918596,31.215226,15.29786
24,94.918596,30.328967,16.286597
25,94.918596,32.399955,13.600814
26,94.918596,33.401311,12.665981
27,94.918596,33.682813,12.828619
28,94.918596,33.825735,13.151126
29,94.918596,33.612407,13.325688
30,94.918596,34.565276,11.98708
31,94.918596,34.415849,11.03388
32,94.918596,35.895357,10.08214
33,94.918596,36.169293,8.987051
34,94.918596,36.25876,9.551828
35,94.918596,35.456111,10.14362
36,94.918596,36.31251,10.064064
37,94.918596,35.956996,9.871813
38,94.918596,36.381589,12.939584
39,94.918596,37.7814,12.389685
40,94.918596,36.921662,12.630392
41,94.918596,37.426061,13.16887
42,94.918596,35.354839,12.539529
43,94.918596,36.907111,13.85064
44,94.918596,38.052486,15.731346
45,94.918596,40.117043,15.508361
46,94.918596,39.959986,18.094179
47,94.918596,40.551402,17.890356
48,94.918596,41.727434,18.355246
49,94.918596,42.554862,18.936407
50,94.918596,45.683817,20.282362
51,94.918596,48.384236,21.414618
52,94.918596,51.267376,20.910295
53,94.918596,52.463245,21.039419
54,94.918596,52.395255,20.67847
55,94.918596,57.549966,19.902066
56,94.918596,59.633193,18.785406
57,94.918596,57.379488,20.268386
58,94.918596,57.747743,21.60283
59,94.918596,59.13015,21.963284
60,94.918596,62.104002,22.142718
61,94.918596,64.548283,20.369597
62,94.918596,63.347036,20.882955
63,94.918596,66.136633,19.034489
64,94.918596,64.64708,20.362967
65,94.918596,66.476864,20.453682
66,94.918596,67.301315,20.376723
67,94.918596,67.896518,19.681754
68,94.918596,66.472183,19.3763
69,94.918596,67.077212,20.709513
70,94.918596,66.00102,21.343953
71,94.918596,67.95721,22.469328
72,94.918596,67.486403,22.143331
73,94.918596,67.29703,23.462589
74,94.918596,68.889963,21.190755
75,94.918596,67.457243,21.555642
76,94.918596,69.802124,20.920273
77,94.918596,68.993465,21.807932
78,94.918596,68.749812,22.204776
79,94.918596,71.973167,22.949019
80,94.918596,71.7131,22.089385
81,94.918596,72.510681,22.92993
82,94.918596,74.427472,20.62522
83,94.918596,74.443307,20.586864
84,94.918596,74.916866,18.475918
85,94.918596,76.856299,18.49738
86,94.918596,71.756035,22.830411
87,94.918596,71.392404,22.375436
88,94.918596,71.218577,22.605937
89,94.918596,69.84607,22.599689
90,94.918596,71.796214,19.634039
91,94.918596,73.310383,19.532952
92,94.918596,73.422094,20.588588
93,94.918596,71.731921,21.786855
94,94.918596,68.869765,22.787351
95,94.918596,68.823731,21.796203
96,94.918596,69.800114,20.88838
97,94.918596,70.306078,20.478436
98,94.918596,71.183436,19.044087
99,94.918596,71.218353,18.671765
100,94.918596,69.59042,21.591667
