gen,best,mean,std
0,48.059829,-3.078557,9.512588
1,66.241098,-2.019045,10.908602
2,66.241098,1.029802,13.777393
3,66.241098,5.533097,15.861682
4,66.241098,8.994878,16.855628
5,66.241098,12.428054,18.344549
6,75.597323,15.470638,18.706559
7,75.597323,20.399732,18.70416
8,94.785064,21.13536,19.374304
9,94.785064,24.072317,19.031105
10,94.785064,26.843619,18.293325
11,94.785064,27.382129,17.927879
12,94.785064,27.883418,17.479473
13,94.785064,28.520508,17.693919
14,94.785064,30.622821,17.189996
15,94.785064,31.126696,16.722463
16,94.785064,32.023951,16.551424
17,94.852506,32.69361,15.05434
18,94.852506,32.789895,14.824391
19,94.852506,33.463013,14.313586
20,94.852506,33.565822,14.756326
21,94.852506,33.584151,14.771598
22,94.852506,34.131173,13.948486
23,94.852506,34.363829,13.100268
24,94.852506,35.215299,11.277847
25,94.852506,35.043483,11.912093
26,94.852506,35.179291,11.738342
27,94.852506,35.811555,11.309748
28,94.918596,36.224513,11.416314
29,94.918596,36.552426,11.694418
30,94.918596,35.77502,11.02949
31,94.918596,36.991111,9.276619
32,94.918596,36.587333,9.746212
33,94.918596,36.900959,10.409248
34,94.918596,37.708475,9.68221
35,94.918596,36.720428,11.194761
36,94.918596,36.453202,11.629142
37,94.918596,36.361333,11.639836
38,94.918596,37.128281,10.933029
39,94.918596,37.801618,9.904698
40,94.918596,37.721254,10.372514
41,94.918596,36.948731,9.161052
42,94.918596,37.579082,8.709642
43,94.918596,37.802055,8.955834
44,94.918596,38.125329,10.479909
45,94.918596,37.624111,10.736686
46,94.918596,37.363472,11.569517
47,94.918596,37.722103,10.252783
48,94.918596,39.328557,13.358941
49,94.918596,40.469444,14.568862
50,94.918596,40.314586,16.118315
51,94.918596,38.621864,18.86841
52,94.918596,42.859628,22.625597
53,94.918596,43.215714,22.183624
54,94.918596,41.165065,22.561617
55,94.918596,42.698806,23.054503
56,94.918596,41.490341,21.474846
57,94.918596,44.320319,22.985964
58,94.918596,44.708678,22.472766
59,94.918596,43.749088,21.501119
60,94.918596,45.33176,21.55616
61,94.918596,44.124127,23.269999
62,94.918596,44.327528,24.615236
63,94.918596,45.341473,23.343893
64,94.918596,45.586736,22.29499
65,94.918596,45.332844,24.228645
66,94.918596,47.486109,24.539452
67,94.918596,49.332114,23.459099
68,94.918596,49.386138,24.328889
69,94.918596,52.551964,22.740364
70,94.918596,54.08162,22.469805
71,94.918596,54.664947,21.96886
72,94.918596,53.360167,22.050614
73,94.918596,54.614044,22.830172
74,94.918596,55.700952,22.495899
75,94.918596,55.932206,21.499771
76,94.918596,56.150972,21.340958
77,94.918596,58.419931,22.182612
78,94.918596,59.467948,20.389593
79,94.918596,58.056124,21.095834
80,94.918596,59.827948,20.897447
81,94.918596,62.908022,21.144673
82,94.918596,61.772789,21.557779
83,94.918596,64.497488,21.697815
84,94.918596,64.903294,23.120389
85,94.918596,66.237792,22.789425
86,94.918596,66.272931,23.649518
87,94.918596,68.84316,22.011804
88,94.918596,68.407975,22.709947
89,94.918596,69.805453,23.316558
90,94.918596,71.433029,21.957566
91,94.918596,72.438848,20.369487
92,94.918596,71.828423,20.500097
93,94.918596,71.446402,19.3981
94,94.918596,71.22298,18.777056
95,94.918596,70.084514,20.208654
96,94.918596,69.347865,21.15219
97,94.918596,66.685001,20.592098
98,94.918596,64.212317,20.816418
99,94.918596,65.428659,19.654539
100,94.918596,65.443349,19.226486
