gen,best,mean,std
0,89.196796,58.063986,32.772519
1,90.866695,51.945666,35.182269
2,91.303266,14.41377,31.394295
3,94.089365,20.876082,35.112083
4,94.089365,30.511714,36.281538
5,94.089365,42.042113,36.255598
6,94.089365,50.828743,33.677506
7,94.089365,60.434653,27.884178
8,94.089365,66.767419,22.966823
9,94.089365,68.567678,21.932072
10,94.089365,68.833044,21.985079
11,94.089365,69.036988,22.300622
12,94.089365,70.238932,19.687756
13,94.089365,69.727392,20.409746
14,94.089365,72.324188,14.895384
15,94.089365,73.694807,14.243998
16,94.089365,70.517498,22.305634
17,94.089365,69.500562,22.281597
18,94.089365,70.693073,19.462171
19,94.089365,70.466609,20.711866
20,94.089365,68.384771,24.187699
21,94.089365,68.671882,24.429449
22,94.089365,68.817071,23.707716
23,94.089365,63.802895,29.907465
24,94.089365,63.992496,30.361139
25,94.089365,61.988311,30.442512
26,94.089365,60.929268,30.685815
27,94.089365,58.332729,32.943107
28,94.089365,56.308348,35.674556
29,94.089365,56.27211,34.975989
30,94.089365,54.538181,34.94002
31,94.089365,52.767418,36.623788
32,94.089365,53.505604,36.811893
33,94.089365,58.327213,34.622916
34,94.089365,54.633758,36.083101
35,94.089365,59.116914,34.060653
36,94.089365,53.932668,36.51162
37,94.089365,47.949746,39.108394
38,94.089365,48.950119,38.245371
39,94.089365,55.419954,36.070304
40,94.089365,56.558042,35.366092
41,94.089365,57.850747,35.811454
42,94.089365,48.028779,40.620734
43,94.089365,45.835797,40.921706
44,94.089365,50.259634,39.197108
45,94.089365,50.05541,38.595101
46,94.089365,51.951925,37.407464
47,94.089365,52.920981,35.706724
48,94.089365,59.835887,32.199525
49,94.089365,60.030959,32.625922
