gen,best,mean,std
0,88.141921,58.1761,28.608766
1,93.789365,54.893071,30.103133
2,94.089365,54.150245,30.262544
3,94.089365,62.887084,28.184751
4,94.089365,70.611972,24.336541
5,94.089365,76.55637,23.160122
6,94.089365,85.943546,15.301481
7,94.089365,90.12716,9.213229
8,94.089365,91.826108,7.281524
9,94.089365,93.325426,4.332603
10,94.089365,93.890476,1.884343
11,94.089365,93.705897,2.645332
12,94.089365,94.083832,0.055047
13,94.089365,94.083832,0.055047
14,94.089365,93.808632,2.793258
15,94.089365,93.808632,2.793258
16,94.089365,93.808632,2.793258
17,94.089365,94.089365,0.0
18,94.089365,94.089365,0.0
19,94.089365,94.089365,0.0
20,94.089365,94.089365,0.0
21,94.089365,94.089365,0.0
22,94.089365,94.084498,0.048421
23,94.089365,94.089365,0.0
24,94.089365,93.808556,2.794007
25,94.089365,94.036839,0.522624
26,94.089365,94.089365,0.0
27,94.089365,94.089365,0.0
28,94.089365,93.245542,4.798183
29,94.089365,93.526325,3.941276
30,94.089365,94.089365,0.0
31,94.089365,94.089365,0.0
32,94.089365,94.089365,0.0
33,94.089365,93.808556,2.794007
34,94.089365,93.808556,2.794007
35,94.089365,93.808556,2.794007
36,94.089365,94.089365,0.0
37,94.089365,94.089365,0.0
38,94.089365,94.089365,0.0
39,94.089365,94.089365,0.0
40,94.089365,94.089365,0.0
41,94.089365,93.80788,2.800739
42,94.089365,94.089365,0.0
43,94.089365,94.089365,0.0
44,94.089365,93.616909,3.366746
45,94.089365,93.808556,2.794007
46,94.089365,94.089365,0.0
47,94.089365,94.089365,0.0
48,94.089365,94.089365,0.0
49,94.089365,94.089365,0.0
