gen,best,mean,std
0,-2.70805,-2.883187,0.635907
1,88.172892,67.178651,8.200751
2,90.448142,52.689745,28.60411
3,94.209365,47.767328,27.844714
4,94.209365,52.9593,25.240245
5,94.209365,52.626443,25.342173
6,94.209365,57.748137,21.724496
7,94.209365,60.116416,17.304586
8,94.209365,62.438948,15.949303
9,94.209365,64.05609,15.660611
10,94.509365,49.642815,24.969229
11,94.509365,57.039849,23.866367
12,94.509365,58.588375,23.249921
13,94.509365,65.437097,20.111421
14,94.509365,68.413989,17.232835
15,94.509365,69.258627,15.702347
16,94.509365,68.668817,15.109812
17,94.509365,70.335357,15.126034
18,94.509365,68.627786,18.218647
19,94.509365,68.96139,17.43434
20,94.509365,70.723566,14.874041
21,94.509365,68.689871,17.01022
22,94.509365,68.388795,16.632174
23,94.509365,67.374168,17.287336
24,94.509365,67.839979,15.729785
25,94.509365,68.660952,12.89373
26,94.509365,67.639345,11.726936
27,94.509365,65.869491,12.023858
28,94.509365,65.643006,13.598597
29,94.509365,64.593403,13.968902
30,94.509365,64.358974,14.322925
31,94.509365,64.135771,13.73219
32,94.509365,63.991865,14.385109
33,94.509365,65.504069,11.960778
34,94.509365,65.453631,10.738698
35,94.509365,65.311646,13.530891
36,94.509365,65.765816,11.063452
37,94.509365,66.172872,12.652028
38,94.509365,64.667632,12.330666
39,94.509365,66.041278,10.751787
40,94.509365,67.067321,9.702441
41,94.509365,65.742488,14.370171
42,94.509365,65.629079,15.853678
43,94.509365,66.475075,14.737283
44,94.509365,66.501889,13.568916
45,94.509365,68.768007,13.058715
46,94.509365,68.023972,13.836388
47,94.509365,68.872783,14.929538
48,94.509365,69.932685,10.832763
49,94.509365,68.588411,10.654525
