gen,best,mean,std
0,94.180019,52.463999,30.588732
1,94.180019,50.058248,32.545003
2,94.180019,53.608468,31.469617
3,94.180019,58.713926,30.316706
4,94.180019,57.921777,30.863395
5,94.180019,55.571478,31.029995
6,94.180019,55.397484,30.854882
7,94.180019,61.293101,27.435265
8,94.180019,65.225963,24.304647
9,94.180019,66.249589,22.605132
10,94.180019,68.23306,20.232409
11,94.180019,69.287152,19.005874
12,94.180019,70.611547,17.809793
13,94.180019,72.824977,14.489955
14,94.180019,70.296136,18.254967
15,94.180019,71.647894,16.238055
16,94.180019,72.964011,14.329799
17,94.180019,73.001045,14.696907
18,94.180019,74.285184,10.807323
19,94.180019,73.209502,12.840759
20,94.180019,72.600989,14.270913
21,94.180019,71.882597,15.711654
22,94.180019,71.18749,16.16789
23,94.180019,72.85645,12.959218
24,94.180019,73.427782,11.816522
25,94.180019,74.05916,10.093229
26,94.180019,74.240418,10.265329
27,94.180019,74.671928,6.724289
28,94.180019,74.666548,6.723588
29,94.180019,74.763584,7.251043
30,94.180019,73.374253,11.495236
31,94.180019,72.844852,13.249052
32,94.180019,73.625898,10.85287
33,94.180019,74.06456,9.991469
34,94.180019,74.065457,9.991579
35,94.180019,75.463193,1.881126
36,94.180019,75.119675,3.099917
37,94.639718,72.09759,14.515576
38,94.639718,74.038537,9.18714
39,94.639718,74.674108,7.256342
40,94.639718,75.367033,2.134647
41,94.639718,73.546986,11.281744
42,94.639718,75.306362,3.469149
43,94.639718,72.640029,15.049626
44,94.639718,73.154207,13.302058
45,94.639718,74.646155,8.897109
46,94.639718,73.242872,13.315846
47,94.639718,73.85079,11.02892
48,94.639718,74.024829,10.911704
49,94.639718,74.72567,8.430658
