gen,best,mean,std
0,89.368142,24.537329,31.164
1,90.212892,24.487234,32.363872
2,91.288142,38.962389,31.269022
3,91.288142,49.862404,27.684138
4,91.288142,56.920189,23.977934
5,91.288142,62.670265,23.217237
6,91.288142,68.300547,19.6218
7,91.583414,72.598399,15.704267
8,91.763414,75.545562,13.048224
9,91.763414,78.974639,8.613871
10,91.763414,81.489134,8.003061
11,91.763414,83.151175,7.129668
12,91.763414,84.03377,6.300385
13,91.763414,83.869755,6.297502
14,91.763414,85.272983,5.299759
15,91.763414,85.054241,5.611749
16,91.763414,84.79765,5.34398
17,91.763414,85.748269,3.604645
18,91.763414,85.650263,3.592322
19,91.763414,86.108003,2.609784
20,91.763414,85.813898,3.47462
21,91.763414,85.471602,4.055216
22,91.763414,85.9048,3.010039
23,91.763414,85.853794,3.659919
24,91.876695,86.190369,3.406898
25,91.876695,85.732734,4.573036
26,91.876695,85.204753,5.148808
27,91.876695,85.172868,5.250952
28,91.876695,85.494921,4.785588
29,91.876695,85.58515,4.503414
30,91.876695,85.570256,4.654212
31,91.876695,85.474934,4.437325
32,91.876695,84.404076,5.715926
33,91.876695,84.230782,5.988903
34,91.876695,84.966892,4.845521
35,91.876695,84.897304,5.101582
36,91.876695,85.463303,4.272156
37,91.876695,85.122559,4.924235
38,91.876695,84.753085,5.324802
39,91.876695,85.110673,4.455779
40,91.876695,85.009493,4.716568
41,91.876695,84.980447,4.559755
42,91.876695,84.949493,5.136212
43,91.876695,85.096663,5.182948
44,91.876695,85.169404,4.629328
45,91.876695,84.816987,4.787501
46,91.876695,85.562065,3.788639
47,91.876695,85.953589,3.514778
48,91.876695,85.577925,4.337601
49,91.876695,85.964873,3.337604
