gen,best,mean,std
0,12.260207,-4.694277,3.194824
1,74.981407,7.699173,18.678714
2,92.060207,15.370037,24.179127
3,92.060207,19.23622,24.419607
4,94.918596,33.036609,18.164223
5,94.918596,35.853867,18.507037
6,94.918596,39.299222,14.433728
7,94.918596,39.076498,16.278798
8,94.918596,38.517973,14.8932
9,94.918596,37.838676,13.466382
10,94.918596,39.542113,11.290558
11,94.918596,40.342242,10.855069
12,94.918596,38.71499,9.203319
13,94.918596,39.696901,8.699377
14,94.918596,39.796392,8.639641
15,94.918596,41.132225,8.754056
16,94.918596,42.189965,8.816399
17,94.918596,43.891466,8.2773
18,94.918596,44.246584,8.267287
19,94.918596,44.435329,8.541492
20,94.918596,44.717013,8.416683
21,94.918596,46.095629,8.031065
22,94.918596,45.935395,7.354494
23,94.918596,46.947076,6.612795
24,94.918596,47.135276,6.646368
25,94.918596,47.319624,6.672304
26,94.918596,47.04591,7.275532
27,94.918596,47.140125,7.342724
28,94.918596,47.142611,8.178919
29,94.918596,48.603694,9.600283
30,94.918596,47.421814,9.005933
31,94.918596,47.78288,8.283316
32,94.918596,48.50015,7.363239
33,94.918596,46.969453,8.048663
34,94.918596,46.696191,7.420752
35,94.918596,47.145531,7.112968
36,94.918596,47.05583,6.687458
37,94.918596,47.406991,5.981904
38,94.918596,47.497646,6.696322
39,94.918596,47.67973,5.803111
40,94.918596,47.860161,6.844942
41,94.918596,48.042667,6.849944
42,94.918596,47.503577,7.045912
43,94.918596,47.14401,7.447164
44,94.918596,46.427134,7.630617
45,94.918596,46.24629,7.903008
46,94.918596,47.866816,7.631463
47,94.918596,47.062838,7.705018
48,94.918596,46.814093,9.909252
49,94.918596,46.902077,9.549369
