gen,best,mean,std
0,75.231679,9.75417,20.124092
1,94.918596,18.646073,22.186125
2,94.918596,21.606189,20.316639
3,94.918596,24.917477,20.476076
4,94.918596,27.785243,18.376647
5,94.918596,30.488184,17.449556
6,94.918596,31.823768,17.436058
7,94.918596,33.614761,16.601746
8,94.918596,33.424055,15.780317
9,94.918596,33.327708,16.728293
10,94.918596,32.871487,16.660128
11,94.918596,32.426255,17.331942
12,94.918596,34.8434,16.717976
13,94.918596,35.574082,15.678477
14,94.918596,37.019088,14.327592
15,94.918596,36.660773,15.092735
16,94.918596,39.228076,13.866721
17,94.918596,38.191542,13.494472
18,94.918596,39.79368,12.763713
19,94.918596,40.695363,13.840086
20,94.918596,42.577601,10.948698
21,94.918596,44.014104,8.376325
22,94.918596,44.368065,8.448346
23,94.918596,45.175196,7.83153
24,94.918596,45.445499,8.746686
25,94.918596,45.626806,8.882779
26,94.918596,46.789703,6.496508
27,94.918596,47.14595,5.772912
28,94.918596,47.062911,5.824663
29,94.918596,47.244053,5.713856
30,94.918596,47.16045,5.772431
31,94.918596,46.355192,6.207532
32,94.918596,46.358229,7.924522
33,94.918596,46.365831,6.827096
34,94.918596,45.827544,6.788559
35,94.918596,45.566044,7.096672
36,94.918596,45.92138,6.86994
37,94.918596,46.278609,6.374969
38,94.918596,46.012989,6.718816
39,94.918596,46.193041,6.41152
40,94.918596,45.212573,7.523198
41,94.918596,45.840138,7.027698
42,94.918596,45.20965,7.083751
43,94.918596,44.762944,8.013037
44,94.918596,45.296604,8.323415
45,94.918596,45.922589,7.005597
46,94.918596,46.643495,7.310483
47,94.918596,47.275195,6.640904
48,94.918596,46.912937,7.80095
49,94.918596,47.178773,6.67189
