gen,best,mean,std
0,90.919688,4.167083,23.077055
1,90.919688,7.300451,23.48671
2,90.919688,11.522174,27.038167
3,90.919688,16.009802,29.447018
4,90.919688,26.935251,35.155456
5,90.919688,30.810121,35.653581
6,90.919688,40.067484,38.256671
7,90.919688,44.003681,38.791811
8,90.919688,56.900315,38.464886
9,90.919688,61.186168,36.985585
10,90.919688,59.787325,37.98186
11,90.919688,65.618719,35.371269
12,91.159688,68.680354,33.524841
13,91.159688,70.917753,32.072831
14,91.159688,69.977102,32.625773
15,91.159688,72.256474,30.822894
16,91.159688,72.187012,30.899582
17,91.159688,74.404941,29.366487
18,91.159688,72.102955,31.324248
19,91.159688,67.156781,35.068332
20,91.159688,67.675781,34.429048
21,91.159688,70.766901,32.653147
22,91.159688,72.684079,31.415264
23,91.159688,69.787161,33.30154
24,91.159688,71.440223,32.053153
25,91.159688,74.462279,28.970218
26,91.159688,76.783661,26.209998
27,91.159688,79.288211,22.809611
28,91.159688,79.921999,22.239519
29,91.159688,79.399502,22.835946
30,91.159688,81.614789,19.21884
31,91.159688,81.211426,19.592369
32,91.159688,80.770627,19.734348
33,91.159688,79.208672,21.851862
34,91.159688,75.943501,25.435092
35,91.159688,77.75139,24.236576
36,91.159688,80.640731,21.711421
37,91.159688,80.861699,21.655392
38,91.159688,80.187625,23.280777
39,91.159688,78.815407,24.295972
40,91.159688,78.649226,24.322578
41,91.159688,78.05312,23.983542
42,91.159688,80.15109,21.994794
43,91.31642,79.551345,22.952584
44,91.31642,79.198462,23.149259
45,91.31642,78.729431,23.752189
46,91.31642,81.049178,20.479935
47,91.31642,78.983962,22.447451
48,91.31642,80.624345,21.066713
49,91.762972,82.165617,18.208413
50,91.762972,82.512872,18.318064
51,91.762972,81.903058,19.368411
52,91.762972,82.864086,17.908304
53,91.762972,83.530738,17.28365
54,91.762972,81.882677,19.368342
55,91.762972,79.671198,21.223756
56,91.762972,78.922972,22.343545
57,91.762972,77.751091,22.96244
58,91.882972,76.794466,23.159163
59,91.882972,75.602187,23.688457
60,91.882972,74.168455,24.692478
61,91.882972,72.437132,25.593893
62,91.882972,74.087941,25.527275
63,91.882972,76.691007,24.392259
64,91.882972,79.820529,22.864471
65,92.033025,81.149534,21.614019
66,92.033025,80.507426,22.819963
67,92.033025,81.267506,21.689583
68,92.033025,81.888084,21.06118
69,92.033025,82.458769,20.998298
70,92.033025,84.832973,18.347311
71,92.033025,86.76061,15.848804
72,92.033025,87.345267,15.388499
73,92.033025,88.085192,13.888398
74,92.033025,88.895962,12.389302
75,92.033025,89.27342,11.425228
76,92.033025,89.810629,10.099899
77,92.033025,89.815361,10.099843
78,92.033025,90.873399,5.50351
79,92.033025,91.410521,0.130563
80,92.033025,91.408203,0.128851
81,92.033025,91.410654,0.131358
82,92.033025,91.40875,0.128684
83,92.033025,91.239705,2.419681
84,92.033025,91.420371,0.130727
85,92.033025,91.433233,0.103183
86,92.09642,91.424833,0.097981
87,92.09642,91.422767,0.096789
88,92.09642,91.424364,0.094713
89,92.09642,91.416366,0.091373
90,92.09642,91.42103,0.092067
91,92.09642,91.42253,0.092908
92,92.09642,91.427613,0.094574
93,92.09642,91.419932,0.092124
94,92.09642,91.419213,0.092082
95,92.09642,91.42193,0.093179
96,92.09642,91.414227,0.089468
97,92.09642,91.410293,0.087565
98,92.09642,91.328917,1.166187
99,92.09642,91.329851,1.166294
100,92.09642,91.412359,0.08846
