gen,best,mean,std
0,91.228142,32.745027,23.550271
1,91.228142,31.425443,23.677164
2,91.228142,32.746586,23.769692
3,92.489013,33.196982,27.192909
4,92.609013,32.164136,26.948972
5,92.609013,36.953814,28.342963
6,92.609013,41.362227,29.723325
7,92.609013,46.242637,29.251451
8,92.609013,50.015045,28.45759
9,92.609013,52.792255,28.389302
10,92.609013,55.302875,29.275083
11,92.609013,60.695926,29.591384
12,92.609013,68.191444,27.454037
13,92.609013,75.04062,24.281631
14,92.609013,80.195093,21.226235
15,92.609013,85.146022,16.08416
16,92.609013,88.296706,11.11763
17,92.609013,88.474963,12.276215
18,92.609013,89.510059,10.825666
19,92.612751,89.952853,10.698787
20,92.612751,90.99246,9.055523
21,92.612751,91.363713,7.537791
22,92.612751,91.656226,7.297497
23,92.612751,91.613954,7.297729
24,92.612751,91.736482,7.128576
25,92.612751,92.508014,0.41696
26,92.612751,92.480557,0.493208
27,92.612751,92.471623,0.494904
28,92.612751,92.469396,0.450732
29,92.612751,92.489659,0.487003
30,92.612751,92.479649,0.525697
31,92.612751,92.290337,1.745182
32,92.612751,92.237869,1.763234
33,92.612751,91.522661,7.350592
34,92.612751,92.243484,1.763736
35,92.612751,91.723698,7.130911
36,92.612751,92.493523,0.522561
37,92.612751,92.512822,0.475328
38,92.788142,32.610989,12.265316
39,92.908142,33.209518,13.565298
40,92.908142,34.421605,16.045036
41,92.908142,33.167968,13.715345
42,92.908142,34.507605,15.998976
43,92.908142,35.76954,17.936018
44,92.908142,37.03846,19.611349
45,92.908142,37.010705,19.545605
46,92.908142,35.056208,17.045801
47,92.908142,35.608895,18.014015
48,92.908142,35.653177,17.920001
49,92.908142,38.165281,21.065814
