gen,best,mean,std
0,90.493561,35.034321,35.187791
1,91.526285,47.051507,36.16067
2,91.842264,20.088414,31.900913
3,93.392892,45.246617,36.968307
4,93.572892,42.300874,34.424773
5,93.572892,49.488693,35.370885
6,93.572892,57.906726,35.112621
7,93.572892,66.413923,32.785701
8,93.572892,76.548542,25.418492
9,93.572892,80.018401,21.455733
10,93.572892,83.164335,18.06921
11,93.572892,85.685112,14.095523
12,93.572892,86.312459,13.43567
13,93.572892,87.270489,10.658565
14,93.572892,89.200177,0.888339
15,93.572892,89.271675,0.795299
16,93.572892,89.301979,0.772423
17,93.572892,87.956419,9.569835
18,93.572892,88.541578,6.823526
19,93.572892,89.392241,0.61552
20,93.572892,87.915416,9.596961
21,93.616695,-0.83593,17.353375
22,93.616695,3.452464,20.972614
23,93.616695,6.177302,21.170541
24,93.616695,9.025658,19.336681
25,93.616695,15.280357,21.618486
26,93.616695,18.773317,20.933007
27,93.616695,25.322473,22.327239
28,93.616695,28.123228,22.485929
29,93.616695,32.387667,26.998075
30,93.616695,42.22484,31.137324
31,93.616695,51.203065,33.237369
32,93.616695,59.626719,32.967774
33,93.616695,70.119141,31.108232
34,93.616695,75.310916,28.552198
35,93.616695,80.739751,23.570007
36,93.616695,82.700441,21.312984
37,93.616695,83.630479,20.115489
38,93.616695,85.148275,17.080241
39,93.616695,86.407802,14.684873
40,93.616695,86.208676,15.516456
41,93.616695,85.631664,15.459193
42,93.616695,85.186889,17.045737
43,93.616695,82.203712,21.524829
44,93.616695,85.407484,16.336563
45,93.616695,86.380578,14.873219
46,93.616695,85.477966,16.037859
47,93.616695,87.345804,13.499796
48,93.616695,87.22246,13.945982
49,93.616695,86.89096,14.263806
