gen,best,mean,std
0,57.2699,-2.621014,10.042017
1,57.2699,-1.543943,11.14811
2,57.2699,0.573739,12.767166
3,57.2699,3.477776,14.943181
4,75.188859,5.584698,16.71877
5,75.188859,8.39278,17.615779
6,94.852506,11.559421,18.152084
7,94.852506,15.102944,18.709969
8,94.852506,21.368054,18.700754
9,94.852506,25.618342,18.143324
10,94.852506,26.409979,18.123836
11,94.852506,26.862489,17.937646
12,94.852506,27.363484,18.022571
13,94.852506,28.712711,17.343866
14,94.852506,29.006174,16.831487
15,94.852506,29.387655,16.834172
16,94.852506,29.162448,15.984804
17,94.852506,31.430451,14.403056
18,94.852506,32.422008,12.944311
19,94.852506,33.107373,12.571414
20,94.852506,33.292763,12.029036
21,94.852506,32.722947,11.194497
22,94.852506,33.57988,11.39526
23,94.852506,32.605961,11.42048
24,94.852506,31.854018,10.958575
25,94.852506,33.634802,10.367339
26,94.852506,33.110872,10.572924
27,94.852506,33.87198,10.650126
28,94.852506,34.409909,9.715656
29,94.852506,34.328907,10.697134
30,94.852506,34.470139,10.044481
31,94.852506,35.54387,9.66933
32,94.852506,35.285017,10.145132
33,94.852506,35.817742,9.120775
34,94.852506,36.985219,7.998179
35,94.852506,36.584807,8.769345
36,94.852506,37.251188,7.93992
37,94.852506,36.849277,8.167363
38,94.852506,36.264473,7.608237
39,94.852506,36.361518,8.206953
40,94.852506,36.541419,8.103662
41,94.852506,35.916666,9.040992
42,94.852506,36.53723,8.000951
43,94.852506,36.001059,8.478883
44,94.852506,36.140852,8.516155
45,94.852506,36.76229,7.803727
46,94.852506,36.761558,7.855099
47,94.852506,37.073675,7.564187
48,94.852506,36.714925,7.504691
49,94.852506,37.253293,7.343037
50,94.852506,36.938824,7.387636
51,94.852506,37.076191,7.23623
52,94.852506,37.297968,7.045977
53,94.852506,37.609644,6.625228
54,94.852506,37.924084,6.225921
55,94.852506,37.703849,6.518057
56,94.852506,37.704337,6.579793
57,94.852506,37.578139,6.916931
58,94.852506,38.109431,6.051893
59,94.852506,38.377867,5.692484
60,94.852506,37.927463,6.348193
61,94.852506,37.432739,6.937575
62,94.852506,37.791034,6.545095
63,94.852506,38.060227,6.155654
64,94.852506,37.973371,6.268463
65,94.852506,38.064097,6.156322
66,94.852506,38.108933,6.262494
67,94.852506,37.521342,6.843053
68,94.852506,37.343934,7.02958
69,94.852506,37.390702,6.955432
70,94.852506,37.837664,6.46209
71,94.852506,38.331361,5.867184
72,94.852506,38.150158,6.041203
73,94.852506,38.057752,6.157136
74,94.852506,37.879872,6.378633
75,94.852506,37.883038,6.432156
76,94.852506,38.24293,6.045466
77,94.852506,37.795047,6.788898
78,94.852506,37.794543,7.080256
79,94.852506,37.792294,6.545706
80,94.852506,37.929389,6.357382
81,94.852506,38.153997,6.108171
82,94.852506,38.062122,6.223924
83,94.852506,37.795441,6.548014
84,94.852506,38.287771,5.896789
85,94.852506,38.154059,6.042951
86,94.852506,38.512454,5.612181
87,94.852506,38.465021,5.712229
88,94.852506,38.105507,6.19693
89,94.852506,38.198033,6.081771
90,94.852506,38.111498,6.197893
91,94.852506,38.380791,5.83996
92,94.852506,38.560723,5.581443
93,94.852506,38.201251,6.08225
94,94.852506,38.291458,5.963071
95,94.852506,38.156605,6.107622
96,94.852506,37.795172,6.54588
97,94.852506,38.199477,6.083084
98,94.852506,38.334473,6.138392
99,94.852506,38.107102,6.198268
100,94.852506,37.975683,6.58508
