gen,best,mean,std
0,39.179917,-3.623409,7.953932
1,57.228559,-3.101308,8.594029
2,57.228559,-0.508089,11.802848
3,57.2699,3.123891,14.276871
4,75.2699,7.578702,16.896782
5,75.2699,13.419832,18.417717
6,75.2699,18.150132,18.924012
7,75.2699,21.022047,18.451989
8,75.2699,23.334337,18.342436
9,75.2699,24.727482,18.421786
10,94.918596,26.248576,18.386163
11,94.918596,29.417758,16.854234
12,94.918596,30.221753,15.938863
13,94.918596,31.212221,15.118454
14,94.918596,32.368827,14.93636
15,94.918596,34.119493,13.860852
16,94.918596,33.098368,14.861302
17,94.918596,33.450603,14.597877
18,94.918596,34.148357,14.886803
19,94.918596,33.578269,14.440298
20,94.918596,33.232588,14.165454
21,94.918596,32.630771,15.910537
22,94.918596,34.085773,14.311031
23,94.918596,31.934078,14.589512
24,94.918596,33.507182,13.513937
25,94.918596,33.70119,14.795421
26,94.918596,34.338267,12.665756
27,94.918596,34.025716,12.259164
28,94.918596,32.729026,13.691653
29,94.918596,32.161687,15.808164
30,94.918596,32.665039,16.67993
31,94.918596,33.476753,15.983712
32,94.918596,34.891042,16.161418
33,94.918596,34.121839,15.944455
34,94.918596,35.617969,16.339352
35,94.918596,34.901964,16.134013
36,94.918596,36.437412,17.334419
37,94.918596,37.003907,18.438286
38,94.918596,36.015294,17.56338
39,94.918596,38.254413,17.301108
40,94.918596,40.286038,18.381297
41,94.918596,41.94722,18.749586
42,94.918596,43.351771,18.790419
43,94.918596,43.350598,19.109073
44,94.918596,45.369972,19.667492
45,94.918596,44.806582,18.910269
46,94.918596,44.711552,19.276974
47,94.918596,46.021068,18.588683
48,94.918596,45.858964,17.948798
49,94.918596,47.399701,19.994412
50,94.918596,47.299901,19.480852
51,94.918596,51.428989,19.740682
52,94.918596,54.004704,20.68012
53,94.918596,53.974411,20.750571
54,94.918596,53.695262,18.596564
55,94.918596,57.565412,18.603143
56,94.918596,59.540151,17.014446
57,94.918596,61.167556,19.840718
58,94.918596,59.178771,19.00225
59,94.918596,60.234985,18.793783
60,94.918596,61.143188,18.358578
61,94.918596,59.020651,19.338384
62,94.918596,61.372046,19.45214
63,94.918596,60.657037,18.938936
64,94.918596,60.69063,18.731024
65,94.918596,60.517208,18.626007
66,94.918596,60.152282,19.184708
67,94.918596,58.958509,19.363078
68,94.918596,61.138165,18.381649
69,94.918596,59.170708,18.198298
70,94.918596,57.394065,18.215733
71,94.918596,56.922278,19.515669
72,94.918596,54.159511,19.027252
73,94.918596,54.799679,18.790832
74,94.918596,54.793158,18.514171
75,94.918596,54.578425,17.738602
76,94.918596,56.193118,18.022951
77,94.918596,58.354701,18.828376
78,94.918596,57.882833,18.140561
79,94.918596,57.339064,20.078925
80,94.918596,57.022892,18.907241
81,94.918596,57.838732,20.014914
82,94.918596,57.74766,19.998444
83,94.918596,59.22117,20.185456
84,94.918596,58.952341,17.740857
85,94.918596,60.098674,18.064012
86,94.918596,59.749483,19.167234
87,94.918596,58.136339,18.318162
88,94.918596,56.609993,18.397601
89,94.918596,58.850519,18.798713
90,94.918596,63.289151,19.529188
91,94.918596,62.984004,19.596927
92,94.918596,59.996069,18.849972
93,94.918596,59.882433,19.43108
94,94.918596,58.247557,19.068561
95,94.918596,58.150426,19.013744
96,94.918596,61.603627,21.453047
97,94.918596,62.771017,22.292909
98,94.918596,61.527819,20.691848
99,94.918596,63.236221,21.06161
100,94.918596,63.702239,20.852958
