gen,best,mean,std
0,12.250607,-4.784945,3.09366
1,74.981407,16.241827,24.254949
2,75.013548,22.830746,23.244862
3,92.060207,22.578225,24.692722
4,94.918596,14.52037,17.060754
5,94.918596,19.953666,18.158732
6,94.918596,22.876799,18.425511
7,94.918596,28.130122,17.5519
8,94.918596,31.624051,17.922993
9,94.918596,35.371681,16.633628
10,94.918596,37.703905,15.847277
11,94.918596,39.154402,15.460615
12,94.918596,40.204884,12.826745
13,94.918596,42.510027,11.228141
14,94.918596,45.807703,8.990215
15,94.918596,47.2393,6.959204
16,94.918596,47.328731,6.907609
17,94.918596,48.219525,5.395449
18,94.918596,47.953845,6.025119
19,94.918596,48.221281,5.395391
20,94.918596,48.133462,5.468411
21,94.918596,47.686648,6.333922
22,94.918596,48.135126,5.4684
23,94.918596,47.78097,5.881685
24,94.918596,47.603051,6.392765
25,94.918596,47.162727,7.336007
26,94.918596,47.970072,6.025334
27,94.918596,47.623547,6.271096
28,94.918596,47.808507,6.153502
29,94.918596,47.81365,5.751943
30,94.918596,47.904911,5.683264
31,94.918596,48.537704,5.159254
32,94.918596,48.352217,4.845171
33,94.918596,47.996198,5.754173
34,94.918596,47.370643,6.559795
35,94.918596,47.639646,6.273736
36,94.918596,48.09138,5.83605
37,94.918596,48.270756,6.237427
38,94.918596,47.552654,6.452453
39,94.918596,47.373421,6.561502
40,94.918596,47.910807,6.092163
41,94.918596,48.270319,5.393539
42,94.918596,48.002314,6.025634
43,94.918596,48.269182,5.393587
44,94.918596,48.268613,5.393611
45,94.918596,48.269182,5.393587
46,94.918596,48.002314,6.025634
47,94.918596,48.092121,5.54235
48,94.918596,48.004781,5.608588
49,94.918596,48.184973,5.613898
