gen,best,mean,std
0,75.013548,18.038014,18.882246
1,94.900134,17.84902,23.585378
2,94.900134,23.82908,23.556264
3,94.900134,32.174548,21.643311
4,94.900134,38.548504,19.833256
5,94.900134,42.853135,16.115122
6,94.900134,47.326696,10.107225
7,94.900134,47.953866,10.648854
8,94.900134,49.657226,8.187444
9,94.90625,37.106666,13.067091
10,94.90625,38.937235,10.097976
11,94.90625,39.000197,10.053489
12,94.90625,39.463884,8.984112
13,94.90625,39.96908,7.747911
14,94.90625,39.923434,5.867322
15,94.90625,40.10735,5.973217
16,94.90625,39.594867,7.520091
17,94.90625,39.535668,9.027544
18,94.90625,39.364134,8.822043
19,94.90625,39.170196,7.869321
20,94.90625,39.448368,7.36614
21,94.90625,39.270871,7.260266
22,94.90625,39.335669,7.316394
23,94.90625,39.80654,8.147128
24,94.90625,38.458713,9.727892
25,94.90625,38.36843,9.680542
26,94.90625,38.643832,8.492091
27,94.90625,38.720623,8.539507
28,94.90625,39.274775,7.283918
29,94.90625,39.194471,7.228312
30,94.90625,39.742449,5.688182
31,94.90625,39.929351,5.92692
32,94.90625,39.360189,7.427277
33,94.90625,39.354879,7.328849
34,94.90625,39.193534,7.215261
35,94.90625,39.460674,7.380662
36,94.90625,39.534395,7.565174
37,94.90625,39.455378,7.377463
38,94.931096,44.605814,8.468734
39,94.931096,46.494196,6.377909
40,94.931096,47.030502,6.347208
41,94.931096,46.859971,6.890757
42,94.931096,47.32075,6.421589
43,94.931096,46.95633,6.76858
44,94.931096,47.851335,6.241779
45,94.931096,47.582161,5.759142
46,94.931096,47.399758,5.743135
47,94.931096,47.671493,5.403068
48,94.931096,47.220265,7.659408
49,94.931096,46.854779,7.720323
