gen,best,mean,std
0,4.355609,-3.13316,1.236922
1,90.866695,21.026705,35.497563
2,90.866695,35.86457,38.629174
3,92.796393,11.872395,26.037247
4,94.089365,36.564686,36.341972
5,94.089365,47.157894,33.932445
6,94.089365,60.005497,27.632959
7,94.089365,63.625145,23.984783
8,94.089365,65.898139,21.279102
9,94.089365,68.103712,18.813929
10,94.089365,67.872661,18.367205
11,94.089365,70.299354,16.17802
12,94.089365,71.002949,15.224938
13,94.089365,72.574101,11.422212
14,94.089365,73.694865,7.79785
15,94.089365,73.192054,11.259062
16,94.089365,72.738476,11.538528
17,94.089365,72.579155,12.14403
18,94.089365,72.332956,13.454636
19,94.089365,72.062328,13.725024
20,94.089365,73.300302,11.617571
21,94.089365,74.266288,8.352814
22,94.089365,74.872942,3.497714
23,94.089365,73.192004,11.092245
24,94.089365,73.979181,8.651085
25,94.089365,73.463325,10.957938
26,94.089365,73.195386,11.701667
27,94.089365,73.195937,11.701767
28,94.089365,75.147551,2.890883
29,94.089365,75.32847,2.26758
30,94.089365,75.330323,2.267562
31,94.089365,74.455755,8.26908
32,94.089365,74.554132,8.724688
33,94.089365,74.794782,4.591863
34,94.089365,75.343046,3.891963
35,94.089365,75.433963,3.327639
36,94.089365,75.336561,2.59936
37,94.089365,75.518272,1.866488
38,94.089365,75.518403,1.866471
39,94.089365,75.515992,1.866732
40,94.089365,74.459201,8.464948
41,94.089365,74.975547,4.951352
42,94.089365,74.615651,5.677404
43,94.089365,74.164973,6.474468
44,94.089365,74.345543,6.626499
45,94.089365,74.706019,4.999946
46,94.089365,75.066445,4.148685
47,94.089365,75.066141,4.147145
48,94.089365,75.067725,4.147237
49,94.089365,75.155875,3.403802
