gen,best,mean,std
0,75.691732,56.288022,26.26984
1,87.152892,58.347321,20.58477
2,87.491732,45.772651,30.622558
3,91.041683,61.617975,31.100327
4,92.111732,69.17048,23.618728
5,92.166794,72.059911,23.973665
6,92.231732,72.202672,25.730041
7,92.231732,74.727027,21.895257
8,92.246695,74.76087,24.601161
9,92.246695,76.548801,21.837478
10,92.246695,80.691407,17.0796
11,92.246695,82.069716,16.337645
12,92.246695,83.682231,14.724612
13,92.246695,83.051596,14.849769
14,92.246695,83.645229,12.217364
15,92.246695,85.110847,11.420319
16,92.246695,86.675455,5.894857
17,92.246695,86.551941,7.296807
18,92.246695,86.503501,7.294484
19,92.246695,86.712181,7.072529
20,92.246695,87.246809,6.097129
21,92.246695,87.456296,5.703053
22,92.246695,87.852379,4.996049
23,92.246695,88.600367,2.489725
24,92.246695,88.550564,3.775514
25,92.246695,88.610144,3.076454
26,92.246695,88.585488,3.961878
27,92.246695,88.792988,3.519674
28,92.246695,88.456978,4.378042
29,92.246695,88.34009,4.57828
30,92.246695,88.182584,4.840725
31,92.246695,88.387709,4.349608
32,92.246695,88.605408,2.869196
33,92.246695,88.859143,2.175018
34,92.246695,88.752464,2.521797
35,92.246695,89.176664,1.546014
36,92.246695,88.934304,2.480186
37,92.246695,89.138411,2.03048
38,92.246695,89.30527,1.461352
39,92.246695,89.13076,2.038886
40,92.246695,88.955388,2.485312
41,92.246695,89.070495,2.083534
42,92.246695,89.002659,2.723364
43,92.246695,89.311739,1.457397
44,92.246695,88.973344,2.470885
45,92.246695,89.080032,2.057774
46,92.246695,88.946545,2.481693
47,92.246695,89.109674,2.055968
48,92.246695,88.645324,3.597154
49,92.246695,89.301012,1.481025
