gen,best,mean,std
0,4.002788,-3.375668,1.406216
1,89.368142,15.397077,29.374699
2,90.212892,16.031788,29.205155
3,91.288142,31.82109,32.767967
4,91.288142,38.337278,32.260694
5,91.288142,42.384121,32.09574
6,91.288142,50.290673,30.266367
7,91.288142,55.363783,28.598925
8,91.583414,62.929467,19.906153
9,91.763414,66.777693,16.320057
10,91.763414,65.985515,19.615448
11,91.763414,67.715549,20.966064
12,91.763414,70.695591,18.785369
13,91.763414,69.923862,20.965831
14,91.763414,71.989389,19.932914
15,91.763414,76.693817,18.495389
16,91.763414,76.691573,19.419057
17,91.763414,77.680508,19.03135
18,91.763414,79.107535,16.908397
19,91.763414,80.117207,16.554443
20,91.763414,81.893325,13.95275
21,91.763414,83.596451,12.404132
22,91.763414,84.385367,8.817818
23,91.763414,84.648784,8.317218
24,91.763414,84.416208,8.478384
25,91.876695,84.09471,8.987262
26,91.876695,86.197295,7.047289
27,91.876695,85.015856,9.514132
28,91.876695,85.943314,7.32257
29,91.876695,86.055086,7.346955
30,91.876695,86.962953,6.099826
31,91.876695,87.24681,5.854059
32,91.876695,86.533221,6.74898
33,91.876695,85.825499,10.978151
34,91.876695,85.1566,11.347662
35,91.876695,84.965719,11.412431
36,91.876695,84.552092,11.654869
37,91.876695,85.361885,7.932285
38,91.876695,86.073226,7.016443
39,91.876695,86.386048,6.850281
40,91.876695,86.87394,6.220108
41,91.876695,87.199246,5.734361
42,91.876695,87.497177,5.275857
43,91.876695,88.14685,4.144251
44,91.876695,88.586293,2.694188
45,91.876695,88.656045,2.361217
46,91.876695,88.592208,2.734034
47,91.876695,88.812078,1.564247
48,91.876695,88.819552,1.546666
49,91.876695,88.215706,3.368681
