gen,best,mean,std
0,-5.26269,-5.665496,0.18369
1,90.609651,23.193219,29.880578
2,90.609651,28.978879,31.051716
3,90.609651,35.443341,30.314038
4,90.609651,45.043217,28.088737
5,90.609651,49.965714,25.89483
6,90.609651,56.868958,20.803953
7,90.609651,57.874243,19.352644
8,91.920103,49.842255,34.989568
9,92.229362,71.434303,25.523601
10,92.229362,74.858853,20.580751
11,92.229362,76.482021,19.202698
12,92.229362,79.127235,19.317934
13,92.229362,82.125829,14.286816
14,92.229362,84.539381,11.579686
15,92.229362,80.129768,18.576295
16,92.229362,81.23063,17.529196
17,92.229362,82.936812,15.369637
18,92.229362,84.659772,12.159971
19,92.229362,85.78729,8.524638
20,92.229362,86.52771,7.294133
21,92.229362,84.143786,15.413779
22,92.229362,84.17284,14.739943
23,92.229362,83.595491,14.647099
24,92.229362,84.631795,13.171949
25,92.229362,84.503803,12.940097
26,92.229362,85.377273,11.059669
27,92.229362,86.81147,7.299493
28,92.229362,86.719508,9.010705
29,92.229362,86.267146,9.595485
30,92.229362,87.397396,6.794763
31,92.229362,87.935269,5.706167
32,92.229362,84.845781,14.331636
33,92.229362,84.603861,13.857069
34,92.229362,84.208374,16.128661
35,92.229362,84.501681,14.602198
36,92.229362,86.099349,12.127273
37,92.229362,86.24146,11.25068
38,92.229362,84.159809,16.267209
39,92.229362,82.742295,19.284159
40,92.229362,78.196397,24.702112
41,92.229362,78.489261,24.254656
42,92.229362,73.216813,29.177638
43,92.229362,76.523858,26.343125
44,92.229362,77.671234,26.916956
45,92.229362,80.015799,22.835019
46,92.229362,79.477998,24.330777
47,92.229362,80.964386,21.960411
48,92.229362,80.579222,22.623895
49,92.229362,82.579934,19.39868
