gen,best,mean,std
0,92.656695,12.750564,28.412021
1,92.656695,19.030473,32.000674
2,93.092828,14.809107,31.614398
3,93.392828,26.157674,31.103354
4,93.392828,33.359895,30.626834
5,93.392828,38.688829,29.279727
6,93.392828,43.392915,28.728563
7,93.392828,45.938205,27.731066
8,93.392828,53.009157,27.10637
9,93.392828,58.111223,27.203224
10,93.392828,59.58682,26.359925
11,93.392828,61.010908,25.727147
12,93.392828,63.069612,24.661932
13,93.392828,65.412993,22.951657
14,93.392828,68.114496,20.724539
15,93.392828,69.781382,18.583857
16,93.392828,70.983201,16.763423
17,93.392828,73.203648,14.854077
18,93.392828,73.568866,15.47192
19,93.392828,72.927874,13.79356
20,93.392828,76.319004,8.355777
21,93.392828,76.797112,7.538632
22,93.392828,72.805875,14.886655
23,93.392828,71.253629,15.458392
24,93.392828,72.894307,13.96899
25,93.392828,73.058492,14.432466
26,93.392828,75.929817,8.41009
27,93.392828,75.828954,8.376037
28,93.392828,76.177182,8.638021
29,93.392828,75.638228,9.821799
30,93.392828,74.967855,10.689478
31,93.392828,74.737175,11.967748
32,93.392828,73.865851,15.064814
33,93.392828,74.286147,14.962181
34,93.392828,73.221115,14.756894
35,93.392828,74.143551,16.391973
36,93.392828,72.288338,17.797103
37,93.392828,72.902117,18.58693
38,93.392828,71.464856,20.684656
39,93.392828,75.374307,15.977903
40,93.392828,72.283929,18.235652
41,93.392828,73.782313,18.175595
42,93.392828,72.595667,20.010872
43,93.392828,72.036106,18.532768
44,93.392828,71.566568,19.687042
45,93.392828,72.220771,18.73832
46,93.392828,74.211449,16.74964
47,93.392828,73.277988,18.768728
48,93.392828,68.686271,23.29184
49,93.392828,68.164009,24.621791
