gen,best,mean,std
0,91.291733,43.513794,25.895434
1,93.556695,80.377289,17.616886
2,93.676695,79.497759,19.910661
3,93.676695,81.395176,17.279935
4,93.676695,81.943672,16.440441
5,93.676695,83.810469,14.905622
6,93.676695,83.43211,15.318632
7,93.676695,82.979189,15.966714
8,93.676695,82.219958,17.927401
9,93.676695,83.749752,15.824325
10,93.676695,84.289582,14.578221
11,93.676695,86.109409,11.340275
12,93.676695,87.393905,9.545098
13,93.676695,87.776348,8.658676
14,93.676695,89.075313,5.955341
15,93.676695,88.147678,7.820461
16,93.676695,87.448239,9.862492
17,93.676695,88.062879,8.584996
18,93.676695,88.048342,8.966531
19,93.676695,88.090345,8.991109
20,93.676695,88.256928,8.627453
21,93.676695,87.779531,10.393502
22,93.676695,87.981998,9.6603
23,93.676695,89.165404,8.03125
24,93.676695,89.437102,8.323142
25,93.676695,90.239115,6.799999
26,93.676695,88.928957,9.483672
27,93.676695,90.052587,7.17353
28,93.676695,90.167222,6.796296
29,93.676695,90.720085,4.677122
30,93.676695,90.338899,6.325587
31,93.676695,90.612408,4.714543
32,93.676695,90.730613,4.664702
33,93.676695,89.941236,6.625213
34,93.676695,89.467873,7.943348
35,93.676695,89.477163,7.209316
36,93.676695,90.750077,4.278093
37,93.676695,90.581098,4.297328
38,93.676695,91.308257,0.536835
39,93.676695,88.945055,8.678657
40,93.676695,90.325573,5.122401
41,93.676695,90.794646,3.509514
42,93.676695,91.165788,0.770478
43,93.676695,91.137376,0.762453
44,93.676695,90.354757,5.722956
45,93.676695,89.454444,7.660296
46,93.676695,88.953377,9.202439
47,93.676695,89.34914,7.943061
48,93.676695,90.405462,5.507311
49,93.676695,89.073968,8.237054
