gen,best,mean,std
0,93.189365,0,0
1,93.189365,0,0
2,93.189365,0,0
3,93.549365,0,0
4,93.549365,0,0
5,93.549365,0,0
6,94.180019,0,0
7,94.180019,0,0
8,94.180019,0,0
9,94.180019,0,0
10,94.180019,0,0
11,94.180019,0,0
12,94.180019,0,0
13,94.180019,0,0
14,94.180019,0,0
15,94.180019,0,0
16,94.180019,0,0
17,94.180019,0,0
18,94.180019,0,0
19,94.180019,0,0
20,94.180019,0,0
21,94.180019,0,0
22,94.180019,0,0
23,94.180019,0,0
24,94.180019,0,0
25,94.180019,0,0
26,94.180019,0,0
27,94.180019,0,0
28,94.180019,0,0
29,94.180019,0,0
30,94.180019,0,0
31,94.180019,0,0
32,94.180019,0,0
33,94.180019,0,0
34,94.180019,0,0
35,94.180019,0,0
36,94.180019,0,0
37,94.180019,0,0
38,94.180019,0,0
39,94.180019,0,0
40,94.180019,0,0
41,94.180019,0,0
42,94.180019,0,0
43,94.180019,0,0
44,94.180019,0,0
45,94.180019,0,0
46,94.180019,0,0
47,94.180019,0,0
48,94.180019,0,0
49,94.180019,0,0
