gen,best,mean,std
0,94.180019,54.588381,26.939611
1,94.180019,44.717188,34.101376
2,94.180019,51.568303,32.910252
3,94.180019,56.812969,29.358518
4,94.180019,64.5183,26.057549
5,94.180019,66.04425,25.753022
6,94.180019,69.904127,21.143293
7,94.180019,70.015869,20.475857
8,94.180019,71.951514,17.63478
9,94.180019,72.658641,17.59423
10,94.180019,75.264655,13.316434
11,94.180019,76.052166,11.113936
12,94.180019,76.330237,12.818008
13,94.180019,78.07586,9.577004
14,94.180019,77.53174,12.405682
15,94.180019,77.646973,10.020558
16,94.180019,79.376277,6.196819
17,94.180019,79.018295,6.618707
18,94.180019,78.875169,6.168695
19,94.180019,79.321723,6.153332
20,94.180019,79.365038,8.989905
21,94.180019,79.122299,8.572913
22,94.180019,79.014374,5.784303
23,94.180019,79.234152,9.049785
24,94.180019,78.519187,11.604352
25,94.180019,78.665729,10.936557
26,94.180019,78.622465,10.182452
27,94.180019,79.6438,9.623648
28,94.180019,78.534251,9.995523
29,94.180019,75.290392,15.53441
30,94.180019,74.704171,17.165237
31,94.180019,75.920755,17.244002
32,94.180019,79.348104,9.935405
33,94.180019,79.260741,9.137266
34,94.180019,78.615735,9.485554
35,94.180019,77.572016,14.357236
36,94.180019,77.77474,12.130793
37,94.639718,74.05476,10.972864
38,94.639718,74.68408,7.992591
39,94.639718,74.781345,8.511196
40,94.639718,74.700438,8.561094
41,94.639718,73.88754,8.845061
42,94.639718,74.904605,5.604446
43,94.639718,75.621155,4.068924
44,94.639718,75.1487,3.94084
45,94.639718,73.800266,10.938771
46,94.639718,73.25868,10.983406
47,94.639718,74.809953,8.209889
48,94.639718,74.807068,7.254575
49,94.639718,74.372634,10.079207
