gen,best,mean,std
0,93.124826,53.696552,27.279358
1,93.189365,59.449042,20.109983
2,93.189365,62.885945,18.023802
3,93.549365,52.812584,31.497424
4,93.549365,57.697494,28.331545
5,93.549365,63.503794,24.715421
6,94.180019,56.585947,20.6358
7,94.180019,61.232501,15.620767
8,94.180019,63.589653,11.216309
9,94.180019,65.008688,8.812126
10,94.180019,65.877973,4.353346
11,94.180019,66.425051,4.943445
12,94.180019,66.608294,4.766842
13,94.180019,64.938385,10.485864
14,94.180019,65.814991,7.528773
15,94.180019,65.815059,7.528777
16,94.180019,65.814843,7.528766
17,94.180019,65.815556,7.532433
18,94.180019,65.208995,9.619381
19,94.180019,65.394934,10.072241
20,94.180019,65.302565,10.107179
21,94.180019,65.39347,10.075324
22,94.180019,64.756391,10.570071
23,94.180019,65.452753,8.059497
24,94.180019,65.724004,6.829503
25,94.180019,67.066702,4.841498
26,94.180019,65.665164,9.49907
27,94.180019,66.510175,3.18617
28,94.180019,65.904354,7.48333
29,94.180019,66.330114,3.194128
30,94.180019,66.146157,4.107808
31,94.180019,65.720421,7.191253
32,94.180019,66.091588,7.336676
33,94.180019,64.517548,11.75575
34,94.180019,64.329316,11.356076
35,94.180019,65.178726,8.273857
36,94.180019,64.853525,11.013376
37,94.180019,64.159375,12.925254
38,94.180019,64.789935,12.209407
39,94.180019,62.244852,16.5497
40,94.180019,63.031383,15.184265
41,94.180019,65.118886,9.651287
42,94.180019,65.299177,9.587375
43,94.180019,65.208569,9.619712
44,94.180019,65.118558,9.651531
45,94.180019,65.905629,7.483397
46,94.180019,66.05991,5.371959
47,94.180019,65.969942,5.440857
48,94.180019,65.970783,5.440909
49,94.180019,65.725235,7.579462
