gen,best,mean,std
0,91.351054,28.188515,28.418687
1,92.656695,50.675615,36.568588
2,92.972828,37.23677,34.466944
3,93.392828,45.630394,34.590138
4,93.392828,52.075829,33.744241
5,93.392828,59.12959,33.875548
6,93.392828,67.381245,30.908496
7,93.392828,74.046912,27.081173
8,93.392828,81.845407,19.37877
9,93.392828,85.086434,16.030658
10,93.392828,85.703819,14.412933
11,93.392828,86.607942,12.913474
12,93.392828,87.05764,12.325091
13,93.392828,87.579462,10.147097
14,93.392828,87.561102,10.710119
15,93.392828,86.086957,14.784115
16,93.392828,88.614967,6.388856
17,93.392828,88.436286,7.032169
18,93.392828,87.526891,9.110288
19,93.392828,88.679135,5.688395
20,93.392828,87.174348,10.408508
21,93.392828,87.966764,10.10464
22,93.392828,88.048786,10.089959
23,93.392828,88.017978,10.073121
24,93.392828,87.615436,10.681978
25,93.392828,89.61257,1.856195
26,93.392828,89.803379,1.913778
27,93.392828,89.839336,1.972898
28,93.392828,89.034475,9.628708
29,93.392828,88.872194,9.736751
30,93.392828,89.992604,2.07535
31,93.392828,89.808827,1.957665
32,93.392828,89.438545,5.453241
33,93.392828,89.824794,5.292511
34,93.392828,89.539746,5.485465
35,93.392828,89.317568,6.206423
36,93.392828,88.728015,9.225282
37,93.392828,89.068338,7.877432
38,93.392828,89.329302,5.679977
39,93.392828,89.384167,5.699269
40,93.392828,90.00471,2.112081
41,93.392828,89.56815,5.794434
42,93.392828,89.464283,4.694577
43,93.392828,89.567205,4.697141
44,93.392828,89.416574,7.190868
45,93.392828,90.389416,1.370099
46,93.392828,90.187062,1.232247
47,93.392828,89.411861,6.996509
48,93.392828,90.109864,1.42903
49,93.392828,89.998863,1.369704
