gen,best,mean,std
0,91.993561,58.597815,33.6083
1,91.993561,69.054306,28.913384
2,91.993561,69.674189,30.373247
3,91.993561,70.644501,28.643852
4,91.993561,74.67055,26.096134
5,91.993561,79.86775,19.652985
6,91.993561,79.643999,19.798906
7,91.993561,79.053178,20.791679
8,91.993561,81.882134,17.576541
9,91.993561,86.442517,7.630021
10,91.993561,86.610703,8.072352
11,91.993561,86.854863,9.473578
12,91.993561,87.843463,6.809523
13,91.993561,87.165149,10.313179
14,91.993561,87.761066,9.558904
15,91.993561,87.12647,11.632297
16,91.993561,85.93583,13.876056
17,91.993561,86.273505,12.856416
18,91.993561,87.460963,10.35575
19,91.993561,87.102594,11.634945
20,91.993561,84.525357,16.80085
21,91.993561,85.732702,14.846916
22,91.993561,85.686902,14.842819
23,91.993561,86.513765,13.365431
24,91.993561,88.670401,5.947363
25,91.993561,87.891314,8.979952
26,91.993561,89.145196,0.944853
27,91.993561,87.27837,11.182053
28,91.993561,87.167815,11.651644
29,91.993561,87.240712,11.652319
30,91.993561,85.683357,14.848634
31,91.993561,87.217937,11.647665
32,91.993561,87.221104,11.642181
33,91.993561,88.609621,6.809401
34,91.993561,88.517093,6.814248
35,91.993561,88.62763,5.946222
36,91.993561,89.267265,0.621857
37,91.993561,88.582809,6.812572
38,91.993561,88.558088,6.814242
39,91.993561,89.311867,0.544081
40,91.993561,88.53453,6.823941
41,91.993561,88.100474,7.919385
42,91.993561,87.656419,8.501069
43,91.993561,88.442573,6.825255
44,91.993561,87.736382,9.217389
45,91.993561,88.785312,4.158402
46,91.993561,88.879824,4.143995
47,91.993561,88.173132,7.915286
48,91.993561,87.965704,8.974783
49,91.993561,89.146063,0.872487
