gen,best,mean,std
0,91.25642,27.335538,37.664558
1,91.482264,38.979278,37.328627
2,91.482264,44.870985,38.118631
3,91.482264,58.514294,37.679163
4,91.482264,66.745728,34.854339
5,91.482264,73.162938,29.418031
6,91.482264,75.967939,27.278013
7,91.482264,73.062355,31.393932
8,91.482264,75.336595,28.661906
9,91.913025,57.137746,40.979448
10,91.913025,65.92191,36.68492
11,92.093025,75.104028,30.757849
12,92.093025,82.443972,21.65085
13,92.093025,85.738598,14.791204
14,92.093025,84.508129,17.35247
15,92.093025,84.950238,15.11222
16,92.093025,85.210963,16.063729
17,92.093025,86.615207,13.769438
18,92.093025,85.139298,17.443553
19,92.093025,88.159405,9.439374
20,92.093025,89.156234,0.739475
21,92.093025,89.200943,0.668469
22,92.093025,89.224157,0.632123
23,92.093025,88.477371,7.649907
24,92.093025,88.374162,7.651148
25,92.093025,89.269173,0.552225
26,92.093025,88.53596,6.808892
27,92.09642,80.725243,15.723943
28,92.546611,83.165743,12.70762
29,92.719688,86.43548,10.085186
30,92.719688,83.347982,17.552692
31,92.719688,85.055007,14.642046
32,92.719688,84.159759,16.542003
33,92.719688,84.85348,15.588319
34,92.719688,86.166168,13.264212
35,92.719688,87.066758,10.653496
36,92.719688,87.576643,9.501717
37,92.719688,88.944363,0.822829
38,92.719688,88.600509,5.021517
39,92.719688,88.548734,5.030177
40,92.719688,88.45237,5.038244
41,92.719688,88.476201,5.03605
42,92.719688,88.264699,6.776569
43,92.719688,87.561556,9.495841
44,92.719688,85.643113,14.77042
45,92.719688,85.593857,14.76216
46,92.719688,87.718696,9.503152
47,92.719688,88.145922,7.137196
48,92.719688,87.829116,7.474895
49,92.719688,88.052512,7.141946
