gen,best,mean,std
0,89.52188,8.808118,25.959598
1,90.943266,12.981571,28.633398
2,94.029365,23.886596,32.400503
3,94.029365,34.446804,33.102064
4,94.029365,39.319508,32.4442
5,94.029365,43.722434,31.569179
6,94.029365,47.468497,31.512901
7,94.029365,51.604011,31.26627
8,94.089365,55.821131,28.514642
9,94.089365,57.018651,28.121959
10,94.089365,62.228726,24.92823
11,94.089365,62.130144,24.394395
12,94.089365,61.525727,25.18547
13,94.089365,62.667544,24.517808
14,94.089365,66.212718,20.566863
15,94.089365,65.835778,21.875392
16,94.089365,65.820184,21.822912
17,94.089365,67.348203,19.281535
18,94.180019,66.134845,22.47031
19,94.180019,66.293156,22.418514
20,94.180019,63.680039,24.507512
21,94.180019,63.267694,24.397701
22,94.180019,60.606809,26.789536
23,94.180019,65.989039,21.876427
24,94.180019,65.134762,22.527494
25,94.180019,65.530479,22.61692
26,94.180019,63.995525,22.840906
27,94.180019,63.749439,24.475645
28,94.180019,63.645312,23.916859
29,94.180019,63.773247,23.486259
30,94.180019,66.138316,21.782083
31,94.180019,65.047184,22.489422
32,94.180019,66.501347,21.786041
33,94.180019,67.867073,18.53365
34,94.180019,66.461484,22.276934
35,94.180019,65.813899,21.228164
36,94.180019,64.96148,22.215724
37,94.180019,66.431024,20.878108
38,94.180019,64.75309,24.660007
39,94.180019,62.710679,26.08223
40,94.180019,64.091427,25.779954
41,94.180019,66.388744,23.908245
42,94.180019,63.157359,27.808637
43,94.180019,64.287961,27.906969
44,94.180019,66.432886,26.945907
45,94.180019,62.601143,30.446334
46,94.180019,60.427536,31.681237
47,94.180019,61.139643,31.9159
48,94.180019,63.693969,33.200372
49,94.180019,63.391717,32.665967
50,94.180019,66.681159,33.497374
51,94.180019,69.381281,32.291305
52,94.180019,68.969093,30.482552
53,94.180019,70.633832,29.226612
54,94.180019,70.985475,28.914337
55,94.180019,76.038875,25.332838
56,94.180019,78.764897,23.522472
57,94.180019,83.104252,20.76419
58,94.180019,83.116632,21.09297
59,94.180019,85.612238,17.392344
60,94.180019,84.894349,18.627152
61,94.180019,87.198306,17.346475
62,94.180019,85.386817,20.676511
63,94.180019,87.203111,17.10828
64,94.180019,86.188843,21.164508
65,94.180019,87.864952,17.03251
66,94.180019,89.428582,15.223125
67,94.180019,90.307087,13.678918
68,94.180019,88.741297,17.295025
69,94.180019,88.635256,19.051324
70,94.180019,89.198355,18.030698
71,94.180019,88.140233,20.288459
72,94.180019,90.166583,16.267076
73,94.180019,87.729005,19.789833
74,94.180019,86.549148,22.386791
75,94.180019,88.363854,18.879704
76,94.180019,87.347656,21.303454
77,94.180019,86.684071,21.37435
78,94.180019,87.517696,19.742935
79,94.180019,86.231091,21.635174
80,94.180019,87.387103,19.882866
81,94.180019,89.029829,17.843382
82,94.180019,87.507403,21.820826
83,94.180019,87.871498,21.25663
84,94.180019,85.023891,25.508356
85,94.180019,85.860588,24.019292
86,94.180019,86.670183,21.745186
87,94.180019,85.903656,22.670383
88,94.180019,86.40011,21.9095
89,94.180019,87.413561,21.290667
90,94.180019,86.722512,21.991667
91,94.180019,88.149926,19.472533
92,94.180019,89.125356,15.400296
93,94.180019,88.15962,18.068258
94,94.180019,90.593953,13.709381
95,94.180019,90.211597,13.812466
96,94.180019,89.699329,15.937824
97,94.180019,89.894144,16.292362
98,94.180019,90.055096,15.530516
99,94.180019,90.513632,14.817976
100,94.180019,89.612597,15.746265
