gen,best,mean,std
0,21.234809,-3.346856,4.907349
1,74.981407,-1.571823,12.088277
2,92.060207,6.118071,20.327862
3,94.918596,12.626264,22.801461
4,94.918596,22.337835,23.708628
5,94.918596,28.523669,20.299764
6,94.918596,32.365736,18.902852
7,94.918596,37.925128,15.590552
8,94.918596,38.814495,12.339123
9,94.918596,38.451644,12.323481
10,94.918596,39.075304,11.067823
11,94.918596,41.941122,10.925667
12,94.918596,44.006958,9.365529
13,94.918596,44.811419,9.036275
14,94.918596,46.2496,7.955682
15,94.918596,45.633168,9.323826
16,94.918596,44.818351,10.035843
17,94.918596,45.629821,9.649816
18,94.918596,46.701471,8.47166
19,94.918596,47.057566,7.399758
20,94.918596,47.507566,7.17654
21,94.918596,45.98782,8.099114
22,94.918596,46.605309,7.366534
23,94.918596,47.229506,6.612133
24,94.918596,47.319136,6.561211
25,94.918596,47.677726,6.214701
26,94.918596,47.945162,5.619465
27,94.918596,48.212598,4.938746
28,94.918596,48.212905,4.938735
29,94.918596,47.858032,5.685367
30,94.918596,47.942535,6.049996
31,94.918596,47.942229,6.049992
32,94.918596,48.392598,4.761004
33,94.918596,48.212598,4.938746
34,94.918596,47.851489,6.115927
35,94.918596,47.584422,6.66275
36,94.918596,47.944792,5.620054
37,94.918596,47.767356,6.15397
38,94.918596,48.125212,5.472714
39,94.918596,47.86266,6.222316
40,94.918596,47.505046,6.695292
41,94.918596,47.679919,6.337115
42,94.918596,47.499855,7.060127
43,94.918596,47.865064,5.678639
44,94.918596,47.595128,6.637218
45,94.918596,47.590595,6.639927
46,94.918596,47.767726,6.153443
47,94.918596,48.035162,5.547305
48,94.918596,48.212229,4.939437
49,94.918596,48.215162,4.938709
