gen,best,mean,std
0,94.900134,16.335199,21.483053
1,94.900134,16.525158,22.32448
2,94.900134,21.404446,21.946361
3,94.900134,25.429695,21.987707
4,94.900134,30.536124,20.408754
5,94.900134,30.517081,20.631475
6,94.900134,29.962452,20.163021
7,94.900134,29.437654,20.151977
8,94.900134,28.181376,20.829059
9,94.900134,29.801132,20.281462
10,94.900134,32.483519,17.85946
11,94.900134,33.380733,16.930392
12,94.900134,33.463848,16.804461
13,94.900134,33.653993,16.104469
14,94.900134,35.451927,15.324666
15,94.900134,36.355301,14.269257
16,94.900134,34.557014,16.82449
17,94.900134,35.550194,16.883323
18,94.900134,35.275815,14.603419
19,94.900134,37.538284,11.470568
20,94.900134,38.004045,12.189446
21,94.900134,37.831149,10.616307
22,94.900134,38.039346,9.840056
23,94.900134,38.607605,9.892446
24,94.900134,37.720805,11.625786
25,94.900134,38.092552,10.690706
26,94.900134,37.744881,11.735804
27,94.900134,36.932685,12.177835
28,94.900134,36.386882,13.770694
29,94.900134,36.845209,13.445819
30,94.900134,38.019567,11.044536
31,94.900134,37.919241,11.041548
32,94.900134,37.839316,10.147164
33,94.900134,36.931688,12.209482
34,94.900134,37.920766,10.531728
35,94.900134,38.830352,9.883358
36,94.900134,37.38356,12.883869
37,94.900134,38.735242,9.920232
38,94.900134,38.284326,9.933124
39,94.900134,37.109523,12.371672
40,94.900134,36.840115,13.246947
41,94.900134,35.670629,14.217352
42,94.900134,36.570981,12.667661
43,94.900134,39.272913,7.17455
44,94.900134,39.182211,7.230636
45,94.900134,39.266973,6.702622
46,94.900134,39.626407,5.630376
47,94.900134,39.174939,7.221561
48,94.900134,38.651035,8.534284
49,94.900134,38.743161,8.494814
