gen,best,mean,std
0,90.919688,18.924609,36.053617
1,91.971655,42.137769,39.069784
2,93.272828,25.019948,26.064174
3,93.272828,38.924122,33.941388
4,93.272828,41.261501,35.202148
5,93.272828,45.877138,34.873345
6,93.272828,50.319605,34.711106
7,93.272828,50.943934,33.980562
8,93.272828,48.089046,34.642915
9,93.392828,53.900654,35.631196
10,93.392828,56.541649,35.719934
11,93.392828,62.797583,34.75558
12,93.392828,57.661894,34.962415
13,93.392828,57.680308,35.459542
14,93.392828,58.158115,36.106956
15,93.392828,59.79079,35.187614
16,93.392828,58.59755,34.968397
17,93.392828,58.268244,35.091724
18,93.392828,64.561727,33.844414
19,93.392828,64.574352,34.148988
20,93.392828,73.723984,30.335152
21,93.392828,71.950863,31.692346
22,93.392828,79.923954,26.476134
23,93.392828,83.935692,22.622559
24,93.392828,85.808907,21.709287
25,93.392828,89.605865,14.295784
26,93.392828,92.011355,5.442873
27,93.392828,87.737307,19.558568
28,93.392828,85.814634,23.547988
29,93.392828,86.532671,21.016151
30,93.392828,88.487779,16.947452
31,93.392828,86.459781,22.723562
32,93.392828,87.267525,21.391186
33,93.392828,85.449897,24.394227
34,93.392828,87.089916,22.00248
35,93.392828,88.603097,18.587884
36,93.392828,89.734572,15.82266
37,93.392828,88.251348,18.313011
38,93.392828,86.706402,20.187123
39,93.392828,88.952434,15.820845
40,93.392828,87.42847,19.496377
41,93.392828,88.974149,16.873234
42,93.392828,83.961621,25.541969
43,93.392828,84.940027,24.295194
44,93.392828,86.38577,22.124341
45,93.392828,88.052517,19.70137
46,93.392828,89.751298,15.88677
47,93.392828,89.569513,14.774572
48,93.392828,89.352434,16.051048
49,93.392828,84.760964,24.414132
