gen,best,mean,std
0,90.745289,35.75353,27.636751
1,91.405289,35.246057,28.589094
2,93.316695,34.619753,37.507402
3,93.496695,39.943784,35.584943
4,93.496695,36.064001,34.352466
5,93.496695,45.872689,35.316453
6,93.496695,43.635759,33.450549
7,93.496695,54.319258,31.741561
8,93.496695,56.34586,32.830392
9,93.496695,58.768184,32.56541
10,93.496695,59.992002,32.159386
11,93.496695,57.795585,33.419148
12,93.496695,57.366517,32.631925
13,93.496695,66.152302,29.911749
14,93.496695,70.018029,27.976478
15,93.496695,73.31225,25.883344
16,93.496695,70.697428,28.738748
17,93.496695,68.763636,30.278281
18,93.636796,58.886974,35.812293
19,93.636796,64.60853,33.99128
20,93.636796,72.43963,29.344594
21,93.636796,76.058384,26.431851
22,93.636796,78.071797,24.167014
23,93.636796,80.168606,22.426812
24,93.636796,80.625712,21.6332
25,93.636796,81.431719,20.720164
26,93.636796,78.977073,25.029064
27,93.636796,82.57823,20.162225
28,93.636796,82.994126,20.130085
29,93.636796,85.508713,16.550937
30,93.636796,84.388041,19.582395
31,93.636796,87.712091,10.245226
32,93.636796,87.974893,9.561111
33,93.636796,86.703327,14.87585
34,93.636796,86.158762,15.604682
35,93.636796,86.751196,14.875132
36,93.636796,85.424485,17.166982
37,93.636796,86.702413,14.886094
38,93.636796,86.858663,14.892816
39,93.636796,87.666412,11.623484
40,93.636796,87.401293,11.82899
41,93.636796,86.848498,12.444607
42,93.636796,86.936942,9.951363
43,93.636796,88.23852,6.014479
44,93.636796,89.066965,1.279966
45,93.636796,89.168999,1.088293
46,93.636796,89.320681,0.769966
47,93.636796,89.293917,0.889795
48,93.636796,89.39671,0.536815
49,93.636796,88.413942,7.065458
