gen,best,mean,std
0,89.386318,13.585157,33.831763
1,91.526285,31.080876,36.954981
2,91.842264,38.192663,38.404383
3,93.392892,30.074295,36.402384
4,93.572892,19.255943,32.417791
5,93.572892,26.430391,35.68406
6,93.572892,33.368104,38.624117
7,93.572892,39.764058,40.110909
8,93.572892,47.380155,40.147243
9,93.572892,57.142572,38.302083
10,93.572892,58.578564,38.226215
11,93.572892,60.627566,36.452543
12,93.572892,66.24037,34.744664
13,93.572892,68.860896,31.545668
14,93.572892,66.424252,33.413635
15,93.572892,65.142791,34.058739
16,93.572892,67.731288,32.405197
17,93.572892,68.494738,30.719859
18,93.572892,65.054349,33.678833
19,93.572892,70.995425,31.166186
20,93.572892,73.128585,29.765037
21,93.616695,73.896319,28.361994
22,93.616695,75.174239,24.767863
23,93.616695,76.422818,24.123691
24,93.616695,75.893502,25.105608
25,93.616695,76.084909,22.87744
26,93.616695,74.220209,26.992171
27,93.616695,76.742512,24.387666
28,93.616695,80.646536,20.704089
29,93.616695,80.364781,21.469182
30,93.616695,78.594623,23.46362
31,93.616695,79.538056,21.796107
32,93.616695,78.064198,24.18519
33,93.616695,77.376821,25.475455
34,93.616695,79.78841,21.463844
35,93.616695,80.936668,19.022355
36,93.616695,82.80773,16.695945
37,93.616695,82.179815,17.43974
38,93.616695,84.402478,13.326982
39,93.616695,86.538446,7.980975
40,93.616695,85.084374,12.260777
41,93.616695,84.790259,12.829867
42,93.616695,83.645381,13.924751
43,93.616695,85.55714,10.034449
44,93.616695,85.105666,11.864046
45,93.616695,86.081448,8.237302
46,93.616695,84.925987,12.870043
47,93.616695,86.818215,9.760447
48,93.616695,86.168165,11.95859
49,93.616695,87.382206,7.268287
