gen,best,mean,std
0,39.013548,-2.305581,10.066419
1,66.2699,-1.662969,12.862352
2,75.041575,0.737853,14.488797
3,75.041575,5.952007,17.863733
4,75.041575,10.444033,18.197365
5,75.041575,18.170626,19.30816
6,75.041575,22.494418,19.216385
7,75.041575,26.169034,18.06633
8,75.041575,30.299813,14.956397
9,75.041575,31.465159,12.974838
10,75.041575,32.358105,11.456577
11,94.785064,32.196009,12.782739
12,94.852506,33.809642,11.332871
13,94.852506,33.014595,12.141776
14,94.918596,34.658363,13.170792
15,94.918596,34.659915,13.10968
16,94.918596,33.15458,13.507476
17,94.918596,33.164396,13.147222
18,94.918596,34.409627,12.41315
19,94.918596,34.716455,14.699519
20,94.918596,34.721274,14.421354
21,94.918596,33.293506,12.93438
22,94.918596,34.658776,15.152295
23,94.918596,32.563711,12.883638
24,94.918596,34.820448,14.260722
25,94.918596,35.286617,13.317156
26,94.918596,35.552973,11.949055
27,94.918596,35.473357,14.814494
28,94.918596,36.458201,14.397149
29,94.918596,36.673015,16.088801
30,94.918596,37.668094,15.674648
31,94.918596,36.489274,15.108501
32,94.918596,38.237617,18.868637
33,94.918596,39.129039,19.067983
34,94.918596,37.383941,17.342514
35,94.918596,37.741094,15.859074
36,94.918596,39.727156,17.197505
37,94.918596,40.528913,15.546208
38,94.918596,41.45114,16.215165
39,94.918596,45.399122,15.535483
40,94.918596,47.380694,15.72062
41,94.918596,46.663559,15.398867
42,94.918596,46.606386,16.720519
43,94.918596,47.162131,17.653802
44,94.918596,45.256209,16.747861
45,94.918596,46.261455,17.801425
46,94.918596,44.340092,16.996175
47,94.918596,44.069512,17.190719
48,94.918596,48.706895,19.146271
49,94.918596,47.941344,17.854029
50,94.918596,50.596895,18.600107
