gen,best,mean,std
0,48.059829,-1.938328,10.736695
1,66.013548,-1.641022,11.786433
2,94.785064,0.39946,13.955807
3,94.785064,3.335078,15.442014
4,94.785064,7.491984,16.315784
5,94.785064,11.004511,16.272869
6,94.785064,15.201837,15.402899
7,94.785064,18.922624,14.639436
8,94.852506,22.040894,15.391807
9,94.852506,26.332971,15.009444
10,94.852506,28.961613,14.563605
11,94.852506,30.964247,13.602396
12,94.852506,33.417966,11.759444
13,94.852506,34.135983,12.369646
14,94.852506,34.980355,11.488238
15,94.852506,35.197372,12.096576
16,94.852506,35.416734,12.217614
17,94.852506,36.350664,13.065471
18,94.852506,37.631748,12.731982
19,94.852506,39.982462,12.164535
20,94.852506,41.887744,11.799123
21,94.852506,42.303956,11.682028
22,94.852506,41.502199,10.121501
23,94.852506,42.447152,9.239005
24,94.852506,43.352839,8.234357
25,94.852506,43.224877,8.45955
26,94.852506,43.323977,8.694306
27,94.852506,43.327511,8.319641
28,94.852506,43.952453,8.175373
29,94.852506,43.909332,8.562094
30,94.852506,43.735912,9.196343
31,94.852506,44.777809,9.850612
32,94.852506,44.505932,9.922213
33,94.852506,43.550827,8.985148
34,94.852506,44.088534,9.061171
35,94.852506,44.581847,9.020561
36,94.852506,44.358984,9.12943
37,94.852506,44.852389,9.334747
38,94.852506,44.450261,9.207909
39,94.852506,45.170086,9.284104
40,94.852506,45.883289,9.309835
41,94.852506,47.588515,9.505047
42,94.852506,49.653731,9.249708
43,94.852506,48.845278,9.609045
44,94.852506,49.700452,9.475446
45,94.852506,50.330475,9.384566
46,94.852506,50.284573,9.417574
47,94.852506,50.554998,9.433572
48,94.852506,51.273598,9.211999
49,94.852506,51.227554,8.987616
50,94.852506,51.588223,8.849881
51,94.852506,51.500257,8.882808
52,94.852506,51.499985,8.883189
53,94.852506,52.892598,8.229175
54,94.852506,52.126873,8.614459
55,94.852506,52.128295,8.612299
56,94.852506,52.353285,8.524865
57,94.852506,51.992673,8.652811
58,94.852506,52.668353,8.284364
59,94.852506,52.58099,8.65853
60,94.852506,52.129919,8.838014
61,94.852506,53.253104,8.201286
62,94.852506,54.061024,7.628067
63,94.852506,53.567154,7.764799
64,94.852506,53.881372,7.558103
65,94.852506,53.342228,7.895448
66,94.852506,53.11723,8.067487
67,94.852506,52.488191,8.431246
68,94.852506,52.623885,8.284815
69,94.852506,53.746675,7.6341
70,94.852506,54.150716,7.342068
71,94.852506,54.240877,7.209947
72,94.852506,54.016421,7.369662
73,94.852506,53.657984,7.852262
74,94.852506,53.253402,8.151969
75,94.852506,52.399262,8.663527
76,94.852506,52.938705,8.17577
77,94.852506,52.891171,8.182276
78,94.852506,54.194878,7.278003
79,94.852506,54.329125,7.134235
80,94.852506,54.330209,7.35257
81,94.852506,54.151011,7.501721
82,94.852506,54.827122,6.863818
83,94.852506,54.647175,7.150122
84,94.852506,54.601147,7.110576
85,94.852506,54.420528,7.274383
86,94.852506,55.051558,6.664858
87,94.852506,54.870553,6.614885
88,94.852506,54.734985,6.723229
89,94.852506,55.005088,6.504198
90,94.852506,55.274207,6.204098
91,94.852506,54.419815,7.053154
92,94.852506,54.91573,6.776885
93,94.852506,54.823323,6.69649
94,94.852506,54.959235,6.645101
95,94.852506,54.824519,6.811927
96,94.852506,54.96098,6.877344
97,94.852506,55.140598,6.384914
98,94.852506,55.139015,6.262625
99,94.852506,55.00394,6.444512
100,94.852506,55.003475,6.445411
