gen,best,mean,std
0,48.091917,-3.783579,8.486609
1,48.091917,-2.722833,9.915016
2,48.091917,-3.333749,8.429123
3,94.790514,-0.64586,13.201077
4,94.790514,2.865122,15.991831
5,94.790514,4.962862,15.807201
6,94.852506,10.734553,18.42466
7,94.852506,13.288633,18.27541
8,94.852506,20.673635,19.509754
9,94.852506,23.314856,20.065489
10,94.852506,26.226746,18.795324
11,94.852506,29.164298,17.893801
12,94.852506,28.985117,17.457719
13,94.852506,29.90569,15.580893
14,94.852506,31.74142,15.039597
15,94.852506,33.088334,14.910721
16,94.852506,32.160506,14.494202
17,94.852506,34.282098,12.125636
18,94.852506,36.066613,14.102193
19,94.852506,36.358693,13.982799
20,94.852506,35.19663,13.10428
21,94.918596,34.672245,14.869147
22,94.918596,34.687414,14.924904
23,94.918596,34.22895,13.323816
24,94.918596,33.161802,12.933783
25,94.918596,33.947982,13.654385
26,94.918596,34.455829,13.825945
27,94.918596,34.591029,13.709308
28,94.918596,35.917334,14.223393
29,94.918596,34.014334,13.142614
30,94.918596,33.527599,13.454856
31,94.918596,34.163199,14.292828
32,94.918596,35.069521,15.862906
33,94.918596,33.793909,14.377141
34,94.918596,33.933655,13.389315
35,94.918596,34.223354,14.761214
36,94.918596,34.755114,14.459491
37,94.918596,33.460378,14.47522
38,94.918596,34.290379,16.121471
39,94.918596,35.239561,17.309077
40,94.918596,38.354941,18.014788
41,94.918596,38.093722,19.253694
42,94.918596,38.399762,17.636637
43,94.918596,38.183717,18.113347
44,94.918596,38.590859,18.011804
45,94.918596,40.123016,18.135298
46,94.918596,43.444915,20.057218
47,94.918596,44.570593,18.667407
48,94.918596,48.763881,17.728198
49,94.918596,49.8527,17.912943
50,94.918596,50.986005,18.738583
51,94.918596,51.638481,20.307832
52,94.918596,50.551105,21.307792
53,94.918596,50.37198,21.591903
54,94.918596,53.927084,20.003917
55,94.918596,52.612796,20.598972
56,94.918596,53.888591,20.12252
57,94.918596,53.88693,18.75338
58,94.918596,53.407571,19.299448
59,94.918596,53.512841,19.201215
60,94.918596,55.91287,19.660658
61,94.918596,55.088142,19.434089
62,94.918596,57.114093,17.899457
63,94.918596,57.934308,17.953164
64,94.918596,57.168097,17.836921
65,94.918596,55.719862,18.447472
66,94.918596,56.020298,19.841097
67,94.918596,56.289954,19.794324
68,94.918596,55.908099,19.587454
69,94.918596,56.17836,19.438165
70,94.918596,57.385272,18.016359
71,94.918596,59.187209,18.833353
72,94.918596,60.330109,18.422022
73,94.918596,58.557815,18.386088
74,94.918596,56.448477,18.045232
75,94.918596,57.588304,18.631538
76,94.918596,58.045602,16.5707
77,94.918596,58.472191,16.654696
78,94.918596,62.883279,16.249044
79,94.918596,62.035229,16.472329
80,94.918596,63.003024,15.151887
81,94.918596,65.261659,14.227257
82,94.918596,65.832525,15.641699
83,94.918596,64.669073,16.827591
84,94.918596,63.939893,15.943212
85,94.918596,65.24718,16.680193
86,94.918596,65.007293,16.182582
87,94.918596,63.799372,16.128186
88,94.918596,64.185521,13.735024
89,94.918596,63.481219,13.820552
90,94.918596,63.849524,14.135742
91,94.918596,64.359974,14.678171
92,94.918596,65.718374,14.768686
93,94.918596,64.727028,14.001508
94,94.918596,64.711925,13.438901
95,94.918596,64.201361,13.652858
96,94.918596,65.273424,12.554707
97,94.918596,64.547,15.12442
98,94.918596,64.936667,13.833268
99,94.918596,63.345924,14.825155
100,94.918596,65.251568,13.367696
