gen,best,mean,std
0,39.013548,-3.382431,7.631388
1,39.194865,-1.429024,10.5466
2,66.2699,1.989779,15.604715
3,66.2699,7.857021,18.608784
4,94.918596,15.95857,21.650212
5,94.918596,22.393532,23.653939
6,94.918596,26.068913,23.272704
7,94.918596,29.748147,20.422015
8,94.918596,35.567037,18.166403
9,94.918596,36.455565,17.876154
10,94.918596,38.167723,16.677841
11,94.918596,37.807973,16.936059
12,94.918596,38.797887,17.103145
13,94.918596,41.208771,15.698745
14,94.918596,44.172825,15.231336
15,94.918596,45.406089,14.600076
16,94.918596,49.020541,13.90628
17,94.918596,51.51985,13.333813
18,94.918596,51.704782,12.749635
19,94.918596,51.612828,12.218807
20,94.918596,51.157569,12.152063
21,94.918596,52.189493,11.42148
22,94.918596,52.60234,11.266695
23,94.918596,51.847829,10.258733
24,94.918596,52.323573,11.22195
25,94.918596,51.300192,14.2019
26,94.918596,52.784763,14.04139
27,94.918596,53.601098,14.248689
28,94.918596,51.926666,17.344528
29,94.918596,54.707903,15.507389
30,94.918596,56.031565,16.315433
31,94.918596,55.250251,16.512713
32,94.918596,54.271224,16.471136
33,94.918596,56.215334,15.605889
34,94.918596,54.446944,17.896901
35,94.918596,55.116406,17.222647
36,94.918596,58.651392,16.489469
37,94.918596,61.977738,15.885994
38,94.918596,61.975343,17.837449
39,94.918596,62.327133,19.516699
40,94.918596,64.86886,21.619395
41,94.918596,69.883139,21.986644
42,94.918596,69.832665,24.513983
43,94.918596,76.335335,19.306881
44,94.918596,76.185309,19.622825
45,94.918596,73.206176,22.898246
46,94.918596,73.711325,22.327091
47,94.918596,70.399191,24.098946
48,94.918596,70.959461,23.834512
49,94.918596,73.730792,20.543268
50,94.918596,74.867795,20.349811
