gen,best,mean,std
0,90.609651,52.642114,33.979517
1,90.609651,61.849895,28.054353
2,90.609651,71.764281,21.536056
3,90.609651,75.872593,19.565998
4,90.609651,77.121307,19.50265
5,90.609651,80.818202,17.968952
6,90.609651,80.268548,19.744179
7,90.609651,83.646001,16.984835
8,92.220103,86.397584,13.901591
9,92.229362,87.097337,12.270869
10,92.229362,85.280689,16.721756
11,92.229362,87.219467,11.605561
12,92.229362,88.05881,8.643513
13,92.229362,88.062823,8.644026
14,92.229362,88.098657,8.644662
15,92.229362,88.123547,7.017579
16,92.229362,88.029043,7.238724
17,92.229362,88.059829,7.240652
18,92.229362,88.706657,2.708348
19,92.229362,88.688224,2.710035
20,92.229362,88.555354,3.033247
21,92.229362,88.47036,3.532984
22,92.229362,88.560038,3.037508
23,92.229362,88.264933,4.370441
24,92.229362,88.314711,4.527648
25,92.229362,88.510781,3.931416
26,92.229362,89.045251,0.461503
27,92.229362,89.076554,0.393927
28,92.229362,88.06119,7.977647
29,92.229362,88.424634,6.741528
30,92.229362,87.074721,12.845938
31,92.229362,87.251816,10.672886
32,92.229362,88.611528,3.269613
33,92.229362,88.475441,3.533529
34,92.229362,88.048457,8.661241
35,92.229362,88.683407,2.438613
36,92.229362,88.989211,1.455994
37,92.229362,88.428349,6.744894
38,92.229362,88.469002,6.743845
39,92.229362,87.471618,11.548787
40,92.229362,87.752008,9.525521
41,92.229362,88.018386,9.539457
42,92.229362,87.447392,12.102022
43,92.229362,87.308122,12.16681
44,92.229362,88.362231,7.672702
45,92.229362,86.787871,12.312424
46,92.229362,87.39923,10.392127
47,92.229362,85.074506,16.539616
48,92.229362,86.727931,13.658989
49,92.229362,88.057951,8.838703
