gen,best,mean,std
0,86.852892,44.828565,33.578893
1,87.152892,50.503267,30.324799
2,88.409573,46.404884,32.409717
3,92.006695,76.643969,20.570974
4,92.121683,83.228791,11.09754
5,92.226794,78.422113,10.686768
6,92.231732,82.409378,10.539463
7,92.246695,88.693062,5.981454
8,92.246695,89.701034,4.569833
9,92.246695,90.37945,3.672868
10,92.246695,90.771312,2.935261
11,92.246695,90.637889,2.928152
12,92.246695,90.475893,3.269406
13,92.246695,90.717014,2.452298
14,92.246695,90.798292,2.471646
15,92.246695,91.069149,1.920173
16,92.246695,90.915702,2.939543
17,92.246695,91.105289,1.912113
18,92.246695,91.098749,1.940023
19,92.246695,91.020057,1.95234
20,92.246695,91.130068,1.916216
21,92.246695,90.724407,3.168857
22,92.246695,90.871871,2.767963
23,92.246695,91.234022,1.2429
24,92.246695,91.233448,1.160458
25,92.246695,91.400829,1.061524
26,92.246695,91.071336,2.683801
27,92.246695,90.968143,2.701883
28,92.246695,90.917907,2.733208
29,92.246695,90.867795,3.117399
30,92.246695,91.226299,1.133353
31,92.246695,91.223777,1.912956
32,92.246695,91.013359,1.960969
33,92.246695,91.117505,1.942023
34,92.246695,91.027885,1.887529
35,92.246695,91.221205,1.903983
36,92.246695,91.188162,1.916657
37,92.246695,91.193091,1.900953
38,92.246695,91.227426,1.120823
39,92.246695,91.15512,1.258143
40,92.246695,91.264453,1.191223
41,92.246695,91.276197,1.202333
42,92.246695,91.252788,1.164665
43,92.246695,91.340955,1.094475
44,92.246695,91.466949,1.092631
45,92.246695,91.344012,1.075319
46,92.246695,91.372439,0.98951
47,92.246695,91.293784,1.101884
48,92.246695,91.267263,1.118433
49,92.246695,90.942869,1.950815
