gen,best,mean,std
0,92.31289,63.277555,25.33844
1,94.089365,72.041212,7.71614
2,94.089365,73.033182,6.52304
3,94.089365,73.932792,5.668075
4,94.089365,74.658021,4.8726
5,94.089365,74.837927,4.547358
6,94.089365,75.11622,4.854746
7,94.089365,75.107899,4.096429
8,94.089365,75.107802,4.096708
9,94.089365,75.467412,3.208024
10,94.089365,75.467446,3.208022
11,94.089365,75.197156,3.791681
12,94.089365,75.198348,3.791701
13,94.089365,75.190189,2.754469
14,94.089365,75.190734,2.754482
15,94.089365,75.190736,2.755108
16,94.089365,75.190221,2.755095
17,94.089365,75.100673,2.894012
18,94.089365,75.190799,2.755109
19,94.089365,75.280927,2.605707
20,94.089365,75.19096,2.755542
21,94.089365,75.747606,3.347595
22,94.089365,75.468544,3.207233
23,94.089365,75.648641,2.634393
24,94.089365,75.836804,3.209956
25,94.089365,75.836546,3.210002
26,94.089365,75.844578,4.132392
27,94.089365,75.483744,4.714362
28,94.089365,75.287807,3.456468
29,94.089365,75.55803,2.794721
30,94.089365,75.557966,2.794728
31,94.089365,75.37038,2.083663
32,94.089365,75.280445,2.605491
33,94.089365,75.460927,1.87223
34,94.089365,75.460479,1.872279
35,94.089365,75.370804,2.082936
36,94.089365,75.648803,2.63437
37,94.089365,75.837061,3.20991
38,94.089365,75.468897,3.206664
39,94.089365,75.648929,2.63435
40,94.089365,75.460445,1.872282
41,94.089365,75.280188,2.603935
42,94.089365,75.558898,2.794101
43,94.089365,75.468612,2.942465
44,94.089365,75.467552,2.94254
45,94.089365,75.557485,2.794253
46,94.089365,75.369869,2.082984
47,94.089365,75.190544,2.441944
48,94.089365,75.190093,2.441931
49,94.089365,75.189737,2.753936
