gen,best,mean,std
0,92.31289,21.869896,33.768184
1,94.089365,28.278324,31.939012
2,94.089365,32.12597,31.785768
3,94.089365,41.634277,31.309298
4,94.089365,49.113164,27.841471
5,94.089365,53.812288,26.83517
6,94.089365,61.626101,21.459568
7,94.089365,66.908411,16.196646
8,94.089365,70.066799,13.32608
9,94.089365,71.541881,11.985238
10,94.089365,73.225644,8.823623
11,94.089365,74.216417,7.683135
12,94.089365,74.126516,7.722853
13,94.089365,74.013536,8.270649
14,94.089365,74.82522,3.500572
15,94.089365,75.186646,2.442297
16,94.089365,74.55791,6.72034
17,94.089365,74.558494,6.720532
18,94.089365,74.375501,6.818702
19,94.089365,75.186376,2.4429
20,94.089365,74.916409,3.841921
21,94.089365,74.650505,3.473238
22,94.089365,74.110862,7.070201
23,94.089365,74.110764,7.070185
24,94.089365,75.100959,2.598124
25,94.089365,74.92086,2.877685
26,94.089365,74.110633,6.955076
27,94.089365,74.020633,6.997676
28,94.089365,74.29099,6.865637
29,94.089365,73.931185,7.375645
30,94.089365,74.560957,4.386642
31,94.089365,74.651087,4.114745
32,94.089365,74.651022,4.114735
33,94.089365,74.740957,4.027937
34,94.089365,75.100958,2.89415
35,94.089365,75.101055,2.894156
36,94.089365,75.191217,2.442446
37,94.089365,75.19112,2.442443
38,94.089365,75.191152,2.753972
39,94.089365,74.650958,7.470205
40,94.089365,75.280958,2.272302
41,94.089365,75.281152,2.272301
42,94.089365,74.651152,7.471469
43,94.089365,74.470958,7.562349
44,94.089365,74.200925,7.896464
45,94.089365,74.560828,7.517507
46,94.089365,75.28112,2.271917
47,94.089365,75.28138,2.271916
48,94.089365,73.751022,10.360279
49,94.089365,74.291087,7.95817
