gen,best,mean,std
0,90.074024,58.386396,20.652805
1,90.074024,59.872733,22.941391
2,90.074024,59.418021,22.256252
3,90.074024,57.676966,22.835957
4,91.941683,88.246101,6.132695
5,91.941683,89.589053,3.863705
6,91.946695,89.722578,3.643834
7,91.946695,90.00095,1.762673
8,91.946695,90.039545,1.850209
9,91.946695,90.082916,1.874164
10,92.006695,89.998026,1.99879
11,92.006695,90.009728,2.048065
12,92.006695,90.161222,1.928602
13,92.006695,90.425704,1.741717
14,92.006695,90.203806,1.955745
15,92.006695,90.43008,1.755392
16,92.006695,90.613259,1.553918
17,92.286794,90.265107,0.704931
18,92.286794,90.160226,0.921875
19,92.291732,90.108609,1.085529
20,92.346794,90.249655,1.062825
21,92.346794,90.012923,1.214069
22,92.346794,90.01984,1.398762
23,92.346794,89.867303,1.516646
24,92.346794,89.882588,1.509012
25,92.346794,89.690108,1.53024
26,92.346794,89.631887,1.587311
27,92.346794,89.653465,1.57468
28,92.346794,89.6277,1.610773
29,92.346794,89.728271,1.651171
30,92.346794,89.19564,1.659768
31,92.346794,89.190179,1.582205
32,92.346794,89.262189,1.60945
33,92.346794,89.319261,1.592199
34,92.346794,89.45181,1.639208
35,92.346794,89.533534,1.627503
36,92.346794,89.545311,1.745845
37,92.346794,89.412819,1.765546
38,92.346794,89.350146,1.693562
39,92.346794,89.209269,1.671552
40,92.346794,89.210732,1.704089
41,92.346794,89.284236,1.719186
42,92.346794,89.076859,1.716137
43,92.346794,88.886223,1.589797
44,92.346794,89.073088,1.638305
45,92.346794,89.120425,1.595613
46,92.346794,89.207349,1.676017
47,92.346794,89.504164,1.74748
48,92.346794,89.116538,1.729419
49,92.346794,88.988023,1.66601
