gen,best,mean,std
0,87.152892,65.637908,18.857222
1,87.491732,66.75235,20.346977
2,88.829573,60.054562,18.755059
3,92.111732,81.157461,18.4574
4,92.121683,84.208432,10.253591
5,92.231732,85.766682,7.410773
6,92.231732,85.900033,6.917654
7,92.246695,86.638728,4.207642
8,92.246695,87.141652,4.224917
9,92.246695,87.600545,4.041911
10,92.246695,88.134774,3.166632
11,92.246695,87.420469,4.694747
12,92.246695,88.245617,3.322545
13,92.246695,88.24209,3.357769
14,92.246695,88.056223,4.022409
15,92.246695,88.399029,3.105946
16,92.246695,88.888263,1.629166
17,92.246695,88.897773,1.101924
18,92.246695,88.780202,1.216801
19,92.246695,88.80987,1.165113
20,92.246695,88.69416,2.464374
21,92.246695,88.864137,2.392001
22,92.246695,88.440636,3.087708
23,92.246695,88.556819,2.90083
24,92.246695,88.741806,1.831662
25,92.246695,88.394589,2.929078
26,92.246695,88.832874,1.30046
27,92.246695,88.185689,3.201259
28,92.246695,87.755536,4.681097
29,92.246695,88.305024,3.543031
30,92.246695,88.59961,2.717301
31,92.246695,88.751927,2.635572
32,92.246695,88.778389,2.649996
33,92.246695,88.307053,3.486845
34,92.246695,88.316646,3.717541
35,92.246695,88.681232,2.414358
36,92.246695,89.002673,0.69544
37,92.246695,89.004411,0.695381
38,92.246695,89.043477,0.545214
39,92.246695,89.087281,0.324795
40,92.246695,89.086805,0.322758
41,92.246695,89.064164,0.394759
42,92.246695,88.981769,0.72903
43,92.246695,88.939227,0.84421
44,92.246695,88.889582,1.466471
45,92.246695,88.917994,1.435727
46,92.246695,88.919732,1.435801
47,92.246695,89.012551,0.656868
48,92.246695,89.084281,0.327947
49,92.246695,89.085543,0.325365
