gen,best,mean,std
0,66.100103,0,0
1,66.256997,0,0
2,74.971721,0,0
3,74.971721,0,0
4,94.918596,0,0
5,94.918596,0,0
6,94.918596,0,0
7,94.956575,0,0
8,94.956575,0,0
9,94.989365,0,0
10,94.989365,0,0
11,94.989365,0,0
12,94.989365,0,0
13,94.989365,0,0
14,94.989365,0,0
15,94.989365,0,0
16,94.989365,0,0
17,94.989365,0,0
18,94.989365,0,0
19,94.989365,0,0
20,94.989365,0,0
21,94.989365,0,0
22,94.989365,0,0
23,94.989365,0,0
24,94.989365,0,0
25,94.989365,0,0
26,94.989365,0,0
27,94.989365,0,0
28,94.989365,0,0
29,94.989365,0,0
30,94.989365,0,0
31,94.989365,0,0
32,94.989365,0,0
33,94.989365,0,0
34,94.989365,0,0
35,94.989365,0,0
36,94.989365,0,0
37,94.989365,0,0
38,94.989365,0,0
39,94.989365,0,0
40,94.989365,0,0
41,94.989365,0,0
42,94.989365,0,0
43,94.989365,0,0
44,94.989365,0,0
45,94.989365,0,0
46,94.989365,0,0
47,94.989365,0,0
48,94.989365,0,0
49,95.023266,0,0
