gen,best,mean,std
0,12.250607,-5.426659,2.176493
1,48.013548,-0.623298,11.036123
2,74.981407,1.128838,18.478639
3,92.060207,1.60942,16.499624
4,94.918596,3.656657,12.952575
5,94.918596,5.193516,14.874633
6,94.918596,7.066436,16.544351
7,94.918596,7.16953,16.623878
8,94.918596,9.533727,17.798128
9,94.918596,12.374285,19.781579
10,94.918596,14.256794,21.344964
11,94.918596,19.320341,22.66315
12,94.918596,27.065159,22.270685
13,94.918596,35.042836,20.31291
14,94.918596,39.555784,17.621497
15,94.918596,42.049687,15.283086
16,94.918596,44.994815,12.368449
17,94.918596,44.63686,12.724175
18,94.918596,46.69194,8.936039
19,94.918596,47.408502,7.981047
20,94.918596,48.041143,6.10368
21,94.918596,48.219814,5.833208
22,94.918596,47.862377,6.222708
23,94.918596,47.59416,6.884558
24,94.918596,47.682377,6.076428
25,94.918596,48.049592,5.689133
26,94.918596,47.599682,6.642356
27,94.918596,47.949903,5.608529
28,94.918596,48.217533,5.086795
29,94.918596,48.595922,7.17779
30,94.918596,48.129621,5.164927
31,94.918596,48.129621,5.164927
32,94.918596,48.394874,4.756573
33,94.918596,48.306657,4.843831
34,94.918596,48.12847,5.168217
35,94.918596,48.129539,5.759467
36,94.918596,48.127726,5.468504
37,94.918596,47.777692,6.653198
38,94.918596,47.594443,6.266401
39,94.918596,48.307533,5.007024
40,94.918596,48.309717,5.16668
41,94.918596,48.042875,5.546581
42,94.918596,47.777214,6.148041
43,94.918596,47.865914,6.35324
44,94.918596,48.219539,5.968134
45,94.918596,48.397726,5.686687
46,94.918596,48.220289,5.965872
47,94.918596,47.955416,6.909137
48,94.918596,47.945162,5.619465
49,94.918596,47.498143,6.076035
