gen,best,mean,std
0,75.231679,1.72678,17.150074
1,94.918596,9.65827,22.995221
2,94.918596,17.84825,23.757087
3,94.918596,20.984908,19.097513
4,94.918596,25.719427,19.045016
5,94.918596,32.092187,19.97714
6,94.918596,35.276584,18.810678
7,94.918596,38.238529,16.132599
8,94.918596,43.265346,13.938995
9,94.918596,44.399487,13.197204
10,94.918596,47.89272,11.571835
11,94.918596,49.584535,10.880899
12,94.918596,50.771243,10.470054
13,94.918596,52.508495,10.947755
14,94.918596,54.786998,10.429364
15,94.918596,58.311093,10.036431
16,94.918596,59.813708,10.994132
17,94.918596,61.938303,9.426131
18,94.918596,62.985805,7.728298
19,94.918596,62.975707,8.540702
20,94.918596,62.266686,9.868541
21,94.918596,62.889814,9.63837
22,94.918596,62.862597,11.245018
23,94.918596,63.323766,9.298899
24,94.918596,64.355196,8.043541
25,94.918596,64.278118,8.099836
26,94.918596,63.680184,8.585467
27,94.918596,63.314557,8.38363
28,94.918596,63.847917,7.531762
29,94.918596,62.334428,10.109853
30,94.918596,62.892115,10.520534
31,94.918596,64.71932,7.82064
32,94.918596,64.384196,5.720541
33,94.918596,65.108207,5.754233
34,94.918596,65.286404,5.332452
35,94.918596,65.375363,5.106515
36,94.918596,64.750933,4.710687
37,94.918596,64.65603,5.110329
38,94.918596,64.830687,4.471883
39,94.918596,63.924779,7.657768
40,94.918596,64.017025,7.286138
41,94.918596,63.92687,6.86768
42,94.918596,64.81324,4.689357
43,94.918596,64.558337,6.260723
44,94.918596,64.731319,4.726844
45,94.918596,64.46448,4.92568
46,94.918596,64.917363,4.759026
47,94.918596,64.737229,5.062396
48,94.918596,63.836663,7.6503
49,94.918596,65.098847,4.219159
