gen,best,mean,std
0,28.858812,-4.710744,5.295066
1,28.858812,-1.762313,8.56032
2,44.648274,-0.00108,10.820195
3,44.927518,0.57825,11.315687
4,44.927518,2.283432,11.04656
5,60.517737,3.676365,13.792953
6,60.517737,8.873752,15.14014
7,60.517737,12.684763,15.720373
8,60.517737,12.675916,14.687147
9,67.95426,13.874297,14.835832
10,67.95426,16.098998,13.36878
11,67.95426,17.214656,12.577828
12,67.95426,16.071695,12.46825
13,67.95426,17.836734,13.387981
14,67.95426,20.738382,14.408206
15,67.95426,21.665796,13.925661
16,67.95426,20.933864,12.697556
17,67.95426,20.54045,12.872256
18,67.95426,22.374728,12.509679
19,67.95426,22.120062,13.811794
20,67.95426,24.415395,14.660566
21,67.95426,27.950861,14.246198
22,73.499343,29.416483,13.4473
23,73.566575,30.051341,12.840697
24,73.687122,32.156246,12.463227
25,73.687122,32.46429,12.986774
26,76.865142,34.448952,14.587932
27,76.865142,34.241932,15.069186
28,76.865142,35.095595,17.026091
29,76.865142,33.548661,15.711439
30,76.865142,34.850298,16.894894
31,76.941262,36.616472,18.129423
32,76.941262,36.901948,16.377405
33,76.941262,36.182006,14.607837
34,76.941262,37.282371,13.895506
35,77.05751,38.288487,14.513218
36,77.079651,37.455349,13.497856
37,77.101421,38.469347,13.478956
38,77.101421,38.272932,14.396861
39,77.101421,37.625485,14.281511
40,77.101421,35.892241,13.021401
41,77.101421,37.377672,13.856777
42,77.108188,36.91628,14.580085
43,77.108188,37.261015,15.376139
44,77.140422,34.911106,13.019959
45,77.140422,35.043803,13.772065
46,77.140422,34.098217,14.31405
47,77.140422,33.252216,12.468247
48,77.140422,37.186366,16.272318
49,77.140422,37.61129,16.161207
50,77.154006,34.835093,13.982397
51,77.158506,34.615634,16.447929
52,77.158506,33.775548,15.113474
53,77.158506,34.474152,15.686208
54,77.158506,35.813298,16.560796
55,77.158506,35.286772,16.509123
56,77.158506,35.597462,16.609827
57,77.158506,37.959979,17.282557
58,77.158506,36.194278,16.481452
59,77.158506,36.671016,17.107288
60,77.158506,34.369784,15.962778
61,77.158506,35.79215,16.54271
62,77.158506,35.973822,16.731927
63,77.158506,35.457652,16.329919
64,77.158506,35.603868,15.48962
65,77.158506,38.916737,17.641824
66,77.158506,37.341173,17.633184
67,77.158506,35.737976,17.034299
68,77.158506,34.953949,16.553219
69,77.158506,33.934269,15.377621
70,77.158506,35.594231,18.005684
71,77.158506,34.071943,16.803446
72,77.158506,31.226678,14.948266
73,77.158506,32.511367,16.960987
74,77.158506,34.774938,17.770294
75,77.158506,34.399197,17.093668
76,77.158506,34.497755,16.055162
77,77.158506,35.184175,16.042817
78,77.158506,34.730812,15.858142
79,77.158506,33.464144,15.125553
80,77.158506,34.043573,15.664503
81,77.158506,33.875765,14.973775
82,77.158506,33.532824,14.944513
83,77.158506,32.953493,15.254321
84,77.158506,33.701393,16.166051
85,77.158506,34.48117,17.487366
86,77.158506,34.234922,15.64257
87,77.158506,35.435823,16.918307
88,77.158506,34.784333,15.417661
89,77.158506,36.351414,17.269105
90,77.158506,34.723362,16.91477
91,77.158506,34.600682,17.36081
92,77.158506,34.478046,18.584894
93,77.158506,35.767959,17.85613
94,77.158506,35.540502,17.077326
95,77.158506,34.749006,16.550467
96,77.158506,33.941552,15.796898
97,77.158506,34.647864,16.444158
98,77.158506,33.253835,15.768972
99,77.158506,32.677246,14.482035
100,77.16433,34.737198,17.194511
