gen,best,mean,std
0,93.124826,20.641857,34.524928
1,93.189365,37.978584,32.584891
2,93.189365,42.553671,30.938423
3,93.549365,59.268435,27.141714
4,93.549365,61.49976,26.031605
5,93.549365,61.055314,26.170036
6,94.180019,59.341985,21.421986
7,94.180019,63.330346,16.028507
8,94.180019,66.134773,11.063455
9,94.180019,66.777339,11.298969
10,94.180019,67.961086,11.507737
11,94.180019,69.906403,11.889043
12,94.180019,71.63157,9.101543
13,94.180019,72.155011,11.628619
14,94.180019,73.013288,8.929806
15,94.180019,73.203026,8.884384
16,94.180019,75.093954,2.908273
17,94.180019,74.918442,3.157022
18,94.180019,73.540422,11.333717
19,94.180019,75.126746,2.89442
20,94.180019,74.62002,8.047536
21,94.180019,71.501507,17.152459
22,94.180019,72.103521,15.518321
23,94.180019,72.526313,13.686716
24,94.180019,73.307348,11.411199
25,94.180019,74.095268,8.869265
26,94.180019,73.482972,11.39887
27,94.180019,72.96657,13.154382
28,94.180019,73.836778,10.709085
29,94.180019,72.45635,15.07286
30,94.180019,73.236695,13.044833
31,94.180019,73.32466,12.549426
32,94.180019,73.325196,12.549511
33,94.180019,72.790002,13.465186
34,94.180019,72.012299,15.496369
35,94.180019,72.8827,13.541643
36,94.180019,73.06307,13.512855
37,94.180019,73.847723,11.134105
38,94.180019,74.717597,8.004874
39,94.180019,73.933347,11.138704
40,94.180019,72.456752,15.072936
41,94.180019,72.544751,14.650981
42,94.180019,72.544817,14.650993
43,94.180019,73.241508,13.019939
44,94.180019,72.185338,15.15634
45,94.180019,74.446675,8.23168
46,94.180019,74.530277,7.451855
47,94.180019,73.571611,11.314553
48,94.180019,72.19329,15.730591
49,94.180019,71.414691,17.397346
