gen,best,mean,std
0,88.062547,17.942013,31.348971
1,89.432828,31.699606,32.107758
2,90.212892,58.406836,25.230951
3,91.288142,64.379121,21.057341
4,91.288142,68.174736,19.996388
5,91.288142,71.719844,15.579211
6,91.288142,75.256618,12.096434
7,91.288142,75.241725,12.089465
8,91.583414,69.143715,6.793704
9,91.763414,68.290475,5.586783
10,91.763414,68.50302,5.969331
11,91.763414,68.93246,6.127113
12,91.763414,68.708518,5.994121
13,91.763414,68.799433,6.299617
14,91.763414,69.674467,6.821129
15,91.763414,69.635547,6.561022
16,91.763414,69.666003,6.89653
17,91.763414,70.089455,7.154508
18,91.763414,69.300134,7.03853
19,91.763414,70.240507,7.157576
20,91.763414,69.944403,7.081955
21,91.763414,68.678561,5.71124
22,91.763414,68.608511,5.779595
23,91.763414,68.848526,6.232809
24,91.763414,68.714672,5.852899
25,91.876695,72.052215,7.348409
26,91.876695,73.216926,7.287076
27,91.876695,72.987367,6.492657
28,91.876695,74.229746,5.690893
29,91.876695,74.72574,6.271
30,91.876695,76.100438,5.851312
31,91.876695,75.487826,5.558391
32,91.876695,76.07455,5.015045
33,91.876695,75.54357,5.560763
34,91.876695,75.957391,5.496904
35,91.876695,75.33,5.649676
36,91.876695,75.244797,5.475431
37,91.876695,75.704348,5.043194
38,91.876695,75.64401,5.046957
39,91.876695,75.003894,4.887501
40,91.876695,75.46584,4.638326
41,91.876695,76.180652,5.134497
42,91.876695,76.297339,5.229076
43,91.876695,76.328819,5.119184
44,91.876695,76.867042,5.232872
45,91.876695,76.098781,5.898424
46,91.876695,77.05918,6.011045
47,91.876695,76.649395,6.387545
48,91.876695,77.880204,6.733463
49,91.876695,77.909712,7.080064
