gen,best,mean,std
0,90.074024,67.479777,11.468092
1,90.074024,65.655659,11.39695
2,90.074024,66.729437,13.194126
3,90.074024,65.664886,12.421354
4,91.691732,55.991406,31.087709
5,91.941683,60.328688,28.125117
6,91.941683,67.50259,27.065452
7,91.946695,72.843352,25.454476
8,91.946695,79.38925,15.93523
9,91.946695,81.188511,16.431958
10,91.946695,82.596952,16.106613
11,92.006695,86.034189,8.235411
12,92.006695,86.480552,7.736185
13,92.006695,86.069288,8.5958
14,92.006695,86.362722,8.187382
15,92.006695,85.597075,8.835593
16,92.006695,85.778863,8.053091
17,92.231732,77.866564,12.598783
18,92.286794,78.508871,11.573647
19,92.286794,80.479901,15.533883
20,92.291732,81.420612,15.621017
21,92.346794,84.092508,9.445364
22,92.346794,84.314615,9.280926
23,92.346794,85.991754,7.978867
24,92.346794,85.962367,10.9135
25,92.346794,87.644367,9.567214
26,92.346794,88.621731,5.390291
27,92.346794,87.700253,9.804761
28,92.346794,88.323078,6.467932
29,92.346794,88.300361,6.467083
30,92.346794,88.682987,5.333412
31,92.346794,88.739983,4.384523
32,92.346794,88.989558,3.082852
33,92.346794,88.550551,4.058225
34,92.346794,88.612126,4.065156
35,92.346794,88.920059,3.10385
36,92.346794,89.122669,2.760361
37,92.346794,88.14838,7.385237
38,92.346794,88.226261,8.015272
39,92.346794,87.757068,8.666945
40,92.346794,88.41625,6.104753
41,92.346794,88.72393,7.710584
42,92.346794,88.621802,6.691555
43,92.346794,89.309126,2.339364
44,92.346794,88.161232,7.373728
45,92.346794,88.699729,6.330392
46,92.346794,88.714781,6.329213
47,92.346794,88.216099,8.591877
48,92.346794,89.360374,2.333611
49,92.346794,89.582174,0.439493
