gen,best,mean,std
0,93.124826,42.211939,37.443985
1,93.189365,50.873731,30.793165
2,93.189365,57.423281,27.90726
3,93.549365,67.483244,22.078546
4,93.549365,66.991304,21.587866
5,93.549365,66.348751,21.816589
6,94.180019,68.913337,10.61944
7,94.180019,69.779675,9.303302
8,94.180019,71.944532,7.546679
9,94.180019,72.214662,7.91991
10,94.180019,72.484633,7.219665
11,94.180019,72.036109,6.819696
12,94.180019,71.953635,7.428634
13,94.180019,72.934544,6.21774
14,94.180019,74.191853,4.493905
15,94.180019,74.282106,6.274267
16,94.180019,74.01754,6.135773
17,94.180019,73.930844,5.336311
18,94.180019,74.565253,4.942189
19,94.180019,74.473202,4.281473
20,94.180019,74.741736,3.829881
21,94.180019,74.923031,3.399173
22,94.180019,73.933485,6.807141
23,94.180019,74.023529,6.763237
24,94.180019,74.658772,4.88111
25,94.180019,74.480995,5.16733
26,94.180019,73.932087,5.945258
27,94.180019,73.753838,7.026448
28,94.180019,74.646954,4.885261
29,94.180019,74.645399,4.119205
30,94.180019,75.092381,3.16699
31,94.180019,74.73589,4.029926
32,94.180019,74.465688,4.464809
33,94.180019,75.016646,4.195193
34,94.180019,74.377498,4.719242
35,94.180019,74.741112,4.037176
36,94.180019,74.921177,3.635331
37,94.180019,74.017599,6.772784
38,94.180019,74.7383,3.837421
39,94.180019,75.462295,1.881207
40,94.180019,75.192758,2.75954
41,94.180019,75.013189,3.283055
42,94.180019,75.013091,3.283048
43,94.180019,75.283052,2.607734
44,94.180019,75.110092,4.10111
45,94.180019,74.571505,4.776701
46,94.180019,75.118694,4.688192
47,94.180019,74.317128,8.221371
48,94.180019,73.130989,7.590807
49,94.180019,73.506287,8.136227
