gen,best,mean,std
0,91.099688,23.546752,34.789247
1,93.272828,30.267764,40.438898
2,93.272828,44.872523,41.151962
3,93.272828,56.271743,38.511867
4,93.272828,66.688659,34.134019
5,93.272828,78.250073,27.610808
6,93.272828,80.615667,23.745426
7,93.272828,82.582206,21.883057
8,93.272828,84.933468,19.029151
9,93.392828,83.287019,18.336934
10,93.392828,81.924624,18.412814
11,93.392828,81.854417,19.723164
12,93.392828,84.359397,16.003225
13,93.392828,83.971552,16.669556
14,93.392828,85.6218,15.994699
15,93.392828,86.452151,15.287521
16,93.392828,84.753756,18.217383
17,93.392828,84.461451,19.239516
18,93.392828,87.798678,14.573811
19,93.392828,90.208259,5.475198
20,93.392828,88.432417,13.962679
21,93.392828,87.187055,16.942532
22,93.392828,86.749228,18.952716
23,93.392828,87.661466,16.992958
24,93.392828,90.223999,7.864137
25,93.392828,90.743095,2.527377
26,93.392828,90.699813,2.528825
27,93.392828,90.964524,0.40185
28,93.392828,89.977201,9.636546
29,93.392828,88.030776,16.507397
30,93.392828,89.984142,9.634731
31,93.392828,90.949594,0.571482
32,93.392828,90.968459,0.482113
33,93.392828,90.025276,9.641141
34,93.392828,90.037853,9.636977
35,93.392828,90.157484,8.750071
36,93.392828,89.009622,13.022006
37,93.392828,88.148587,15.578647
38,93.392828,89.701468,10.049606
39,93.392828,89.935632,9.762791
40,93.392828,90.873723,1.660166
41,93.392828,91.011245,0.39665
42,93.392828,91.033483,0.377159
43,93.392828,91.032624,0.33108
44,93.392828,90.993543,0.418227
45,93.392828,90.149914,8.75428
46,93.392828,89.3968,11.842648
47,93.392828,90.339453,6.976021
48,93.392828,90.379319,6.982979
49,93.392828,91.066998,0.501822
