gen,best,mean,std
0,92.552828,52.969796,31.571662
1,92.612828,61.426401,31.362661
2,92.612828,58.42692,32.391759
3,92.612828,64.777645,30.12844
4,92.612828,66.606533,29.509645
5,92.612828,71.11966,26.49656
6,92.612828,73.008057,26.059465
7,92.612828,71.888384,27.170548
8,92.612828,73.435879,26.234225
9,92.612828,70.561178,27.931297
10,92.612828,70.644329,27.324766
11,92.612828,73.372693,26.22369
12,92.612828,70.786154,28.244184
13,92.612828,74.049239,26.605097
14,92.612828,73.41143,26.68573
15,92.612828,76.934594,24.971527
16,92.612828,80.611526,21.445193
17,92.612828,81.385992,21.35403
18,92.612828,83.628318,19.534309
19,92.612828,87.445816,12.976249
20,92.612828,88.839434,9.973068
21,92.612828,89.067296,9.868357
22,92.612828,90.668405,1.004534
23,92.612828,88.921103,10.437511
24,92.612828,88.945518,10.356459
25,92.612828,89.122993,9.447176
26,92.612828,90.187616,6.054861
27,92.612828,89.777603,7.376515
28,92.612828,88.536445,11.694279
29,92.612828,87.745615,13.804026
30,92.612828,86.844701,15.349388
31,92.612828,90.08626,4.834782
32,92.612828,90.138364,5.404473
33,92.612828,90.497574,3.431487
34,92.612828,90.158891,4.777188
35,92.612828,89.794008,7.732566
36,92.612828,88.531597,11.088692
37,92.612828,89.682031,7.747425
38,92.612828,89.405588,9.769524
39,92.612828,90.724916,0.879425
40,92.612828,90.150637,6.099443
41,92.612828,89.989826,6.959805
42,92.612828,90.473421,2.627987
43,92.612828,89.93867,6.536208
44,92.612828,89.110243,9.702749
45,92.612828,89.892655,6.909099
46,92.612828,89.883743,6.904338
47,92.612828,89.518241,7.641423
48,92.612828,90.793322,0.574396
49,92.612828,90.766073,0.694372
