gen,best,mean,std
0,-2.70805,-5.38025,0.831589
1,87.636796,55.88783,26.583108
2,90.031733,38.18194,34.811996
3,90.448142,53.980975,32.096747
4,94.209365,53.309381,29.451203
5,94.209365,59.385268,26.918281
6,94.209365,62.776239,20.791729
7,94.209365,61.256022,22.978999
8,94.209365,64.755251,21.183554
9,94.209365,61.864615,24.129309
10,94.509365,65.734071,20.446627
11,94.509365,67.065251,19.380301
12,94.509365,70.086694,17.036501
13,94.509365,71.807867,14.953087
14,94.509365,73.415599,12.695228
15,94.509365,72.237128,14.728997
16,94.509365,70.496214,15.617409
17,94.509365,72.688744,10.435993
18,94.509365,72.664058,10.325694
19,94.509365,74.046332,8.493572
20,94.509365,72.938259,12.284648
21,94.509365,74.628145,9.755832
22,94.509365,74.475986,9.977441
23,94.509365,75.733433,6.9491
24,94.509365,75.961689,6.988593
25,94.509365,76.103926,7.447608
26,94.509365,76.088467,8.163158
27,94.509365,74.404057,10.112637
28,94.509365,75.585404,7.109679
29,94.509365,75.621844,7.269438
30,94.509365,75.431688,8.23306
31,94.509365,75.957245,8.108793
32,94.509365,76.965209,7.865458
33,94.509365,78.658717,7.821352
34,94.509365,77.308358,8.098282
35,94.509365,77.543768,7.123862
36,94.509365,76.833783,11.328224
37,94.509365,78.005128,9.051125
38,94.509365,78.135464,8.947177
39,94.509365,77.18536,8.889065
40,94.509365,76.931133,9.09199
41,94.509365,77.77423,9.304261
42,94.509365,78.871025,8.849101
43,94.509365,79.670665,9.088129
44,94.509365,80.166526,7.522426
45,94.509365,80.036228,7.597764
46,94.509365,80.275615,7.437755
47,94.509365,81.223238,7.30578
48,94.509365,82.289514,6.659077
49,94.509365,81.032834,7.229427
