gen,best,mean,std
0,90.745289,18.078166,28.397466
1,93.316695,25.71643,35.119894
2,93.496695,30.244222,31.881021
3,93.496695,38.760733,28.408041
4,93.496695,50.695322,26.167708
5,93.496695,57.116223,22.968492
6,93.496695,57.18946,21.112282
7,93.496695,60.490423,18.536438
8,93.496695,59.108563,21.656355
9,93.496695,60.592197,20.772997
10,93.496695,63.506406,20.032566
11,93.496695,70.402091,18.081524
12,93.496695,72.153486,18.850053
13,93.496695,75.679344,16.765839
14,93.496695,76.046974,17.9487
15,93.496695,77.214801,18.429184
16,93.496695,77.525934,16.251823
17,93.496695,77.279677,18.151435
18,93.636796,54.809749,19.176315
19,93.636796,59.689803,19.57713
20,93.636796,66.05339,16.293442
21,93.636796,66.086827,16.709331
22,93.636796,68.502122,14.462123
23,93.636796,69.558593,13.167655
24,93.636796,69.117073,14.139021
25,93.636796,68.764347,14.374865
26,93.636796,69.869181,12.946344
27,93.636796,69.519349,14.315705
28,93.636796,70.601095,12.977989
29,93.636796,71.485627,11.17123
30,93.636796,72.206152,9.338708
31,93.636796,72.95964,8.959699
32,93.636796,71.969336,11.86583
33,93.636796,72.091022,11.969038
34,93.636796,72.631602,10.021644
35,93.636796,72.835367,8.549483
36,93.636796,72.381901,9.563156
37,93.636796,72.474138,8.745253
38,93.636796,72.113413,9.618382
39,93.636796,72.379635,9.575765
40,93.636796,74.004981,6.085337
41,93.636796,73.37541,7.783634
42,93.636796,73.558789,7.498939
43,93.636796,73.819003,7.773678
44,93.636796,73.553968,10.200127
45,93.636796,72.765045,9.921208
46,93.636796,72.406321,11.42821
47,93.636796,70.467974,13.890374
48,93.636796,73.191739,8.264037
49,93.636796,73.198848,8.449645
