gen,best,mean,std
0,91.099688,68.250105,29.901865
1,93.272828,35.053293,30.122577
2,93.272828,40.301458,35.072862
3,93.272828,50.160515,35.979251
4,93.272828,55.205935,34.568873
5,93.272828,53.617253,35.826868
6,93.272828,56.344426,34.831589
7,93.272828,54.705741,37.806216
8,93.272828,56.305865,38.573191
9,93.392828,59.439442,36.209234
10,93.392828,66.182988,32.862898
11,93.392828,71.942079,30.001404
12,93.392828,75.52363,28.148328
13,93.392828,83.900846,16.447158
14,93.392828,82.968751,18.030678
15,93.392828,81.883057,20.320952
16,93.392828,81.225834,21.897088
17,93.392828,79.381063,22.925627
18,93.392828,79.740774,22.121431
19,93.392828,79.660551,23.071437
20,93.392828,79.516863,22.632706
21,93.392828,80.401225,20.472199
22,93.392828,80.388595,20.603983
23,93.392828,84.063993,14.586855
24,93.392828,86.185081,10.004118
25,93.392828,83.731808,16.45157
26,93.392828,84.802122,13.81218
27,93.392828,85.313612,13.456973
28,93.392828,80.329442,23.058428
29,93.392828,81.302308,22.55164
30,93.392828,82.375196,20.238326
31,93.392828,83.34667,16.839866
32,93.392828,82.826934,19.129461
33,93.392828,85.590836,13.375255
34,93.392828,85.721147,12.345228
35,93.392828,86.67537,8.232999
36,93.392828,87.317361,4.901735
37,93.392828,86.960182,6.290791
38,93.392828,86.773124,8.249552
39,93.392828,86.317216,10.789831
40,93.392828,85.647835,12.849249
41,93.392828,83.937239,16.457668
42,93.392828,85.299317,12.599977
43,93.392828,85.590031,11.039049
44,93.392828,85.281672,12.902151
45,93.392828,82.625254,20.068847
46,93.392828,83.281491,18.845445
47,93.392828,83.889451,16.990997
48,93.392828,85.140517,13.889286
49,93.392828,86.240295,9.428674
