gen,best,mean,std
0,89.403229,44.115703,42.732207
1,90.913561,78.391779,22.006838
2,91.446677,65.220261,34.106512
3,91.779467,44.847498,34.474376
4,92.783558,41.43981,36.122945
5,92.783558,46.836322,33.70302
6,92.783558,51.606825,30.300353
7,92.783558,57.413861,29.192245
8,92.836695,57.780936,29.770077
9,93.196695,53.727178,32.314326
10,93.809516,58.530532,31.445115
11,93.819644,65.974703,30.147236
12,93.819644,71.630589,28.138013
13,93.819644,79.180937,23.977665
14,93.819644,84.035351,19.689096
15,93.819644,88.122768,13.276709
16,94.059644,75.728237,13.655225
17,94.065064,75.669874,15.200662
18,94.065064,75.235343,14.721712
19,94.065064,72.66781,14.354644
20,94.065064,70.450036,15.494556
21,94.065064,69.912388,14.086471
22,94.065064,72.151851,12.654994
23,94.065064,70.135201,14.058646
24,94.065064,71.738196,11.108558
25,94.065064,73.305685,11.816957
26,94.065064,71.978674,13.383517
27,94.065064,73.387518,12.496774
28,94.065064,76.140448,18.134492
29,94.065064,79.639984,15.876203
30,94.065064,83.791125,12.214471
31,94.065064,85.541645,12.174087
32,94.065064,87.8092,13.185711
33,94.065064,88.960145,12.699635
34,94.065064,89.340972,8.475497
35,94.065064,90.343388,7.984646
36,94.065064,87.863256,13.526012
37,94.065064,89.845027,11.449966
38,94.065064,90.461879,10.990877
39,94.065064,90.9418,10.431009
40,94.065064,90.105066,8.643032
41,94.065064,89.253606,12.882356
42,94.065064,90.550802,10.999924
43,94.065064,89.931086,11.385087
44,94.065064,89.985722,9.061097
45,94.065064,89.94248,9.287718
46,94.065064,88.936611,12.747441
47,94.065064,89.522304,12.190227
48,94.065064,90.149081,6.839276
49,94.065064,90.137931,7.42446
