gen,best,mean,std
0,91.482264,32.135972,26.97353
1,91.482264,33.953951,29.895293
2,91.482264,39.655213,31.36337
3,91.482264,48.191867,33.724689
4,91.482264,55.497427,36.098531
5,91.482264,63.6218,34.991406
6,91.482264,69.890965,31.554725
7,91.482264,65.597072,34.011052
8,91.482264,69.971384,30.505921
9,91.913025,84.68016,12.137842
10,91.913025,85.527407,9.275809
11,92.093025,76.087218,15.516572
12,92.093025,77.938399,15.110554
13,92.093025,79.798846,14.046128
14,92.093025,81.486111,13.046352
15,92.093025,81.748295,12.751985
16,92.093025,83.449158,11.222742
17,92.093025,81.446971,14.831783
18,92.093025,82.981947,13.421734
19,92.093025,81.925788,14.492667
20,92.093025,80.170054,15.270054
21,92.093025,82.266843,12.61347
22,92.093025,84.203422,9.938555
23,92.093025,85.137899,8.128792
24,92.093025,85.56907,8.225037
25,92.093025,84.006039,9.678396
26,92.093025,82.403727,12.57774
27,92.453025,85.923208,9.429778
28,92.546611,87.916973,4.108653
29,92.719688,86.904713,6.443348
30,92.719688,86.727572,6.92373
31,92.719688,88.016318,1.784212
32,92.719688,87.747275,3.983392
33,92.719688,87.614,4.556653
34,92.719688,88.084974,4.012214
35,92.719688,88.422107,2.538097
36,92.719688,87.898489,7.158297
37,92.719688,88.6422,2.497892
38,92.719688,87.252673,9.74241
39,92.719688,88.641806,2.498003
40,92.719688,88.502064,4.164637
41,92.719688,87.951323,6.792048
42,92.719688,88.660068,1.130254
43,92.719688,88.811037,1.05766
44,92.719688,88.877511,1.019415
45,92.719688,88.813977,1.059353
46,92.719688,88.840468,1.048296
47,92.719688,88.831667,1.140964
48,92.719688,88.835621,1.14651
49,92.719688,88.767768,1.110482
