gen,best,mean,std
0,86.049362,17.263909,27.746783
1,87.152892,34.342104,31.079498
2,88.409573,16.579246,33.311159
3,91.871732,52.138432,43.749539
4,92.121683,61.156269,36.020252
5,92.226794,74.534366,29.826612
6,92.231732,82.577765,18.072797
7,92.246695,87.240369,6.782839
8,92.246695,87.88214,3.365459
9,92.246695,87.995634,3.972541
10,92.246695,88.048135,4.001312
11,92.246695,88.017949,3.953952
12,92.246695,87.823127,3.985934
13,92.246695,87.886566,3.975023
14,92.246695,88.297493,3.303814
15,92.246695,87.761805,4.502774
16,92.246695,88.003426,3.927773
17,92.246695,88.016831,4.121612
18,92.246695,88.680155,1.151891
19,92.246695,88.612666,1.185087
20,92.246695,88.340491,2.519081
21,92.246695,88.301907,3.252443
22,92.246695,88.643663,2.383109
23,92.246695,88.668526,1.570659
24,92.246695,88.644398,1.599823
25,92.246695,88.495436,2.057793
26,92.246695,88.584138,2.366494
27,92.246695,88.819313,0.810235
28,92.246695,88.138939,3.885468
29,92.246695,88.814215,0.779653
30,92.246695,88.585933,2.350394
31,92.246695,88.356487,3.239908
32,92.246695,88.146266,3.887109
33,92.246695,88.689141,2.319089
34,92.246695,88.336947,3.239304
35,92.246695,88.373061,3.225235
36,92.246695,88.605425,2.357091
37,92.246695,88.641081,2.330496
38,92.246695,88.338779,3.439108
39,92.246695,88.341761,3.477397
40,92.246695,88.19379,3.730811
41,92.246695,87.616311,4.815073
42,92.246695,88.518537,2.088672
43,92.246695,88.560616,2.081751
44,92.246695,88.528377,1.260773
45,92.246695,88.185634,3.309166
46,92.246695,88.776297,0.975916
47,92.246695,88.724659,1.052273
48,92.246695,88.728393,1.035006
49,92.246695,88.828411,0.825371
